# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,33.0,0.0,11.75,0.43,14.67,0.47,sitting
250,33.75,1.3,13.75,1.09,14.5,1.12,sitting
500,36.0,0.0,12.25,0.43,16.5,0.87,sitting
750,36.0,0.0,12.0,0.0,15.5,0.5,sitting
1000,36.0,0.0,11.75,0.43,15.75,0.83,sitting
1250,36.0,0.0,10.25,1.09,16.0,0.71,sitting
1500,36.0,0.0,9.0,0.0,15.75,0.83,sitting
1750,36.0,0.0,9.75,0.83,14.75,0.43,sitting
2000,36.0,0.0,10.25,1.3,15.0,0.0,sitting
2250,36.0,0.0,11.5,1.5,13.0,1.22,sitting
2500,36.0,0.0,12.67,0.94,15.67,0.94,sitting
2750,36.0,0.0,12.0,0.0,13.33,0.94,sitting
3000,36.0,0.0,12.25,0.43,13.25,1.3,sitting
3250,36.0,0.0,12.0,0.0,14.25,0.83,sitting
3500,36.0,0.0,11.25,0.43,15.0,0.0,sitting
3750,36.0,0.0,11.5,0.5,16.0,0.82,sitting
4000,36.0,0.0,11.25,0.83,14.75,0.43,sitting
4250,36.0,0.0,11.25,0.43,15.75,1.48,sitting
4500,36.0,0.0,10.67,0.94,16.5,0.5,sitting
4750,36.0,0.0,10.0,0.82,15.75,0.83,sitting
5000,36.0,0.0,9.25,0.43,15.0,0.0,sitting
5250,36.0,0.0,10.0,1.0,14.75,0.43,sitting
5500,36.0,0.0,9.25,1.79,17.0,1.22,sitting
5750,36.0,0.0,11.25,0.83,18.0,0.0,sitting
6000,36.25,0.43,16.75,2.17,16.25,1.09,sitting
6250,36.0,0.0,15.0,0.71,15.0,1.22,sitting
6500,33.5,1.5,13.0,1.41,17.75,2.28,sitting
6750,33.75,1.3,8.33,1.7,15.67,0.47,sitting
7000,33.0,0.0,9.0,2.16,12.0,0.0,sitting
7250,36.0,0.0,14.5,1.12,9.33,2.49,sitting
7500,36.5,0.5,13.0,1.22,16.25,1.3,sitting
7750,36.25,0.43,13.75,1.3,17.25,1.3,sitting
8000,36.0,0.0,13.0,1.58,12.0,2.45,sitting
8250,36.0,0.0,15.5,0.5,12.0,0.0,sitting
8500,36.0,0.0,10.5,2.96,8.67,0.94,sitting
8750,36.2,0.4,6.0,4.55,10.0,4.52,sitting
9000,36.0,0.0,11.0,0.82,12.0,0.0,sitting
9250,36.0,0.0,13.25,0.43,11.5,0.5,sitting
9500,36.0,0.0,10.0,2.12,10.0,1.22,sitting
9750,36.0,0.0,10.5,1.5,11.0,1.41,sitting
10000,36.0,0.0,9.25,0.43,11.25,1.3,sitting
10250,36.0,0.0,7.25,3.11,11.5,1.8,sitting
10500,36.0,0.0,6.5,3.5,10.5,1.66,sitting
10750,36.0,0.0,2.5,0.5,12.0,0.0,sitting
11000,36.0,0.0,1.5,0.5,12.2,0.4,sitting
11250,36.0,0.0,6.5,2.5,11.5,0.5,sitting
