# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,42.0,0.0,18.75,0.83,20.25,0.83,sitting
250,42.25,0.43,18.25,0.43,20.75,0.83,sitting
500,42.5,0.5,19.5,0.87,18.75,0.43,sitting
750,42.25,0.43,19.0,0.0,20.75,1.09,sitting
1000,42.0,0.0,20.33,0.47,21.0,0.0,sitting
1250,42.0,0.0,18.33,0.47,21.33,0.47,sitting
1500,42.0,0.0,18.0,0.0,21.0,0.0,sitting
1750,42.5,0.5,18.25,0.43,21.0,0.0,sitting
2000,42.0,0.0,19.0,1.22,21.0,0.0,sitting
2250,42.5,0.5,21.0,0.0,18.25,1.09,sitting
2500,42.0,0.0,21.0,0.0,16.5,0.5,sitting
2750,42.0,0.0,21.0,0.0,18.0,0.71,sitting
3000,42.5,0.5,21.33,0.47,19.67,1.25,sitting
3250,42.25,0.43,21.0,0.0,20.5,0.5,sitting
3500,42.5,0.5,21.0,0.0,19.75,0.83,sitting
3750,42.0,0.0,20.0,0.71,19.25,0.83,sitting
4000,42.25,0.43,19.25,0.43,17.0,1.22,sitting
4250,42.0,0.0,20.5,0.5,15.25,0.43,sitting
4500,42.0,0.0,21.0,0.0,16.5,1.12,sitting
4750,42.0,0.0,19.75,1.3,20.33,0.47,sitting
5000,42.25,0.43,20.75,0.43,19.0,1.22,sitting
5250,42.5,0.5,19.0,0.71,18.0,0.71,sitting
5500,42.25,0.43,18.25,0.43,19.0,1.0,sitting
5750,42.33,0.47,20.0,0.82,18.75,1.3,sitting
6000,42.0,0.0,20.75,1.79,19.25,2.49,sitting
6250,42.0,0.0,11.25,2.59,11.25,3.34,sitting
6500,42.0,0.0,13.5,1.5,16.0,1.0,sitting
6750,42.0,0.0,14.67,0.47,16.67,0.47,sitting
7000,42.75,0.83,16.33,1.7,9.5,3.5,sitting
7250,44.33,0.47,18.25,0.43,12.0,0.82,sitting
7500,45.0,0.0,16.0,0.0,12.25,0.43,sitting
7750,44.33,0.47,17.0,0.0,12.0,0.0,sitting
8000,44.75,0.43,17.25,0.43,12.5,0.87,sitting
8250,45.0,0.0,16.0,0.71,12.5,0.87,sitting
8500,44.75,0.43,15.0,0.0,12.0,0.0,sitting
8750,45.0,0.0,15.5,0.5,11.75,0.43,sitting
9000,45.0,0.0,15.0,0.0,6.0,2.45,sitting
9250,45.0,0.0,14.33,0.94,5.67,2.62,sitting
9500,44.5,0.5,12.33,0.47,11.0,1.41,sitting
9750,44.5,0.5,12.0,0.0,14.5,0.87,sitting
10000,44.5,0.5,13.67,0.47,15.0,0.0,sitting
10250,44.67,0.47,15.0,0.0,15.33,0.47,sitting
10500,44.5,0.5,15.0,0.0,14.25,0.83,sitting
10750,44.33,0.47,14.0,0.82,14.75,1.64,sitting
11000,44.5,0.5,13.0,0.71,15.75,0.43,sitting
11250,44.75,0.43,12.75,0.43,15.0,0.0,sitting
11500,44.75,0.43,13.25,0.43,14.0,0.71,sitting
11750,44.75,0.43,12.0,0.0,13.5,1.12,sitting
12000,44.5,0.5,12.0,0.0,15.0,0.0,sitting
12250,44.67,0.47,12.0,0.0,15.0,0.0,sitting
12500,44.4,0.49,12.0,0.0,15.0,0.0,sitting
12750,44.67,0.47,13.0,1.0,15.0,0.0,sitting
13000,44.5,0.5,12.0,0.0,15.25,0.43,sitting
13250,44.5,0.5,12.5,0.87,15.25,0.43,sitting
13500,44.75,0.43,12.0,0.0,15.0,0.0,sitting
13750,44.75,0.43,12.0,0.0,15.0,0.0,sitting
14000,44.33,0.47,11.67,0.47,14.5,0.5,sitting
14250,43.25,1.09,7.33,3.3,12.0,0.0,sitting
14500,42.5,0.5,10.33,4.64,12.0,3.67,sitting
14750,43.75,0.43,14.25,1.48,15.0,0.82,sitting
15000,45.0,0.0,10.0,1.41,15.5,0.5,sitting
15250,45.0,0.0,9.5,0.5,15.0,0.0,sitting
15500,45.0,0.0,12.0,2.12,14.0,0.71,sitting
15750,44.75,0.43,15.0,0.0,14.0,1.41,sitting
