# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,45.0,0.0,4.33,0.94,20.75,0.43,sitting
250,45.0,0.0,7.67,0.47,21.0,0.0,sitting
500,45.0,0.0,4.0,2.0,21.0,0.0,sitting
750,45.0,0.0,5.67,2.05,19.25,1.3,sitting
1000,45.0,0.0,11.5,0.5,18.25,0.43,sitting
1250,45.0,0.0,12.5,0.5,20.25,1.3,sitting
1500,45.0,0.0,14.0,1.22,20.75,0.43,sitting
1750,45.0,0.0,9.25,2.68,21.0,0.0,sitting
2000,45.0,0.0,15.25,0.83,21.0,0.0,sitting
2250,45.0,0.0,18.0,0.0,21.0,0.0,sitting
2500,45.0,0.0,17.75,0.43,20.25,0.43,sitting
2750,45.0,0.0,18.75,0.43,18.75,0.43,sitting
3000,45.0,0.0,20.0,0.0,18.0,0.0,sitting
3250,45.0,0.0,21.0,0.0,15.25,1.09,sitting
3500,45.0,0.0,19.75,0.83,13.25,1.3,sitting
3750,45.0,0.0,18.5,0.5,14.25,1.3,sitting
4000,45.0,0.0,20.0,0.0,14.67,0.47,sitting
4250,45.0,0.0,20.25,0.43,15.75,0.43,sitting
4500,45.0,0.0,20.25,0.43,16.5,1.12,sitting
4750,45.0,0.0,20.0,0.0,17.33,0.94,sitting
5000,45.0,0.0,20.0,0.0,17.5,0.5,sitting
5250,45.0,0.0,20.75,0.43,17.5,0.5,sitting
5500,45.0,0.0,20.5,0.5,18.0,0.0,sitting
5750,45.0,0.0,20.25,0.43,18.0,0.0,sitting
6000,45.0,0.0,20.67,0.47,18.0,0.0,sitting
6250,45.0,0.0,20.5,0.5,18.25,0.43,sitting
6500,45.0,0.0,20.5,0.5,18.25,0.43,sitting
6750,45.0,0.0,20.75,0.43,18.25,0.43,sitting
7000,45.0,0.0,20.75,0.43,18.0,0.0,sitting
7250,45.0,0.0,20.75,0.43,18.25,0.43,sitting
7500,45.0,0.0,20.5,0.87,18.5,0.87,sitting
7750,45.0,0.0,17.0,2.0,18.25,0.43,sitting
8000,45.0,0.0,18.67,0.47,18.0,0.0,sitting
8250,45.0,0.0,19.33,0.47,18.33,0.47,sitting
8500,45.0,0.0,20.25,0.43,18.75,0.83,sitting
8750,45.0,0.0,20.75,0.43,19.0,1.41,sitting
9000,45.0,0.0,21.0,0.0,17.75,0.43,sitting
9250,45.0,0.0,19.5,1.12,16.25,1.09,sitting
9500,45.0,0.0,16.5,0.5,12.5,0.87,sitting
9750,45.0,0.0,20.5,1.5,11.75,1.48,sitting
10000,45.0,0.0,22.5,0.5,14.5,1.5,sitting
10250,45.0,0.0,22.75,0.43,14.75,0.43,sitting
10500,45.0,0.0,21.5,0.5,14.67,0.47,sitting
10750,45.0,0.0,21.75,0.43,14.25,0.83,sitting
