# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,42.0,0.0,11.5,4.56,18.5,0.87,sitting
250,41.75,0.43,21.5,1.8,11.75,1.48,sitting
500,41.67,0.47,9.33,5.44,12.0,2.83,sitting
750,40.0,0.82,12.67,0.94,17.75,1.09,sitting
1000,40.25,0.83,12.25,0.43,18.25,0.43,sitting
1250,40.5,0.5,11.75,0.43,16.75,0.83,sitting
1500,41.0,0.71,5.5,2.96,15.75,0.43,sitting
1750,41.5,0.5,2.25,0.83,15.0,0.82,sitting
2000,41.33,0.47,9.5,1.5,12.25,0.43,sitting
2250,41.5,0.5,13.0,0.71,12.0,0.0,sitting
2500,41.5,0.5,12.0,0.71,10.75,0.83,sitting
2750,41.0,1.0,10.5,0.5,8.0,1.0,sitting
3000,41.0,1.0,12.0,0.0,9.33,0.47,sitting
3250,41.0,1.0,12.0,0.0,9.33,0.47,sitting
3500,41.5,0.5,12.0,0.0,9.5,0.87,sitting
3750,41.67,0.47,12.0,0.0,9.33,0.47,sitting
4000,41.5,0.5,12.0,0.0,8.75,0.83,sitting
4250,41.33,0.47,12.0,0.0,9.0,0.71,sitting
4500,41.5,0.5,12.0,0.0,8.67,0.47,sitting
4750,41.5,0.5,11.5,0.5,9.0,0.0,sitting
5000,41.5,0.5,11.0,0.0,8.0,0.0,sitting
5250,41.5,0.5,10.67,1.25,13.75,3.34,sitting
5500,41.5,0.5,9.0,2.16,17.0,0.82,sitting
5750,41.67,0.47,11.25,0.83,15.5,0.5,sitting
6000,41.5,0.5,11.5,0.5,14.25,0.83,sitting
6250,41.5,0.5,11.25,0.43,13.75,0.83,sitting
6500,41.5,0.5,10.75,0.43,13.5,0.5,sitting
6750,41.5,0.5,11.33,0.47,13.5,0.5,sitting
7000,41.33,0.47,11.33,0.47,13.75,0.83,sitting
7250,41.5,0.5,11.0,0.82,14.25,0.83,sitting
7500,41.5,0.5,6.25,3.56,15.0,1.22,sitting
7750,42.0,0.0,12.0,0.0,6.33,0.47,sitting
8000,41.5,0.5,13.75,0.43,5.25,0.83,sitting
8250,41.5,0.5,15.0,0.0,4.67,0.94,sitting
8500,41.5,0.5,14.25,0.43,6.5,0.87,sitting
8750,41.5,0.5,13.0,0.0,6.25,0.43,sitting
9000,41.5,0.5,12.0,0.0,8.5,0.5,sitting
9250,41.5,0.5,12.25,0.43,7.25,0.43,sitting
9500,41.5,0.5,12.33,0.47,5.33,0.47,sitting
9750,41.5,0.5,12.0,0.0,5.75,0.83,sitting
10000,42.0,0.0,12.0,0.0,6.33,0.47,sitting
10250,41.5,0.5,12.0,0.0,4.5,1.5,sitting
10500,41.5,0.5,12.0,0.0,4.75,1.48,sitting
10750,41.5,0.5,12.25,0.43,4.75,1.3,sitting
11000,41.33,0.47,12.0,0.0,6.5,0.5,sitting
11250,41.5,0.5,12.0,0.0,4.67,1.7,sitting
11500,41.75,0.43,12.0,0.0,5.67,0.47,sitting
11750,41.75,0.43,12.0,0.0,5.25,0.83,sitting
12000,41.5,0.5,12.0,0.0,5.25,0.83,sitting
12250,41.67,0.47,12.0,0.0,7.0,0.0,sitting
12500,41.67,0.47,12.0,0.0,6.5,1.5,sitting
12750,41.5,0.5,12.25,0.43,7.25,1.48,sitting
13000,41.75,0.43,12.33,0.47,6.25,1.48,sitting
13250,41.67,0.47,12.33,0.47,6.5,0.5,sitting
13500,41.5,0.5,12.67,0.47,6.67,0.47,sitting
13750,41.75,0.43,12.5,0.5,6.25,0.43,sitting
14000,41.5,0.5,12.25,0.43,4.75,1.3,sitting
14250,41.75,0.43,12.0,0.0,7.0,1.41,sitting
14500,41.5,0.5,13.75,0.43,10.0,1.41,sitting
14750,41.5,0.5,12.0,0.0,8.75,0.43,sitting
15000,41.5,0.5,12.0,0.0,8.67,0.47,sitting
15250,42.0,0.0,12.5,0.5,9.0,0.0,sitting
15500,41.75,0.43,12.0,0.0,9.0,0.0,sitting
15750,41.33,0.47,12.0,0.0,7.25,0.83,sitting
16000,41.5,0.5,12.0,0.0,6.25,0.83,sitting
16250,41.5,0.5,12.0,0.0,7.33,1.25,sitting
16500,41.5,0.5,11.0,1.0,7.25,0.83,sitting
16750,41.75,0.43,11.33,0.94,6.33,0.94,sitting
17000,41.75,0.43,12.0,0.0,8.0,0.71,sitting
17250,42.0,0.0,11.67,0.47,8.33,0.47,sitting
17500,41.75,0.43,11.5,0.5,5.0,0.82,sitting
17750,41.33,0.47,12.0,0.0,2.5,0.87,sitting
18000,41.75,0.43,12.0,0.0,6.75,2.28,sitting
18250,42.0,0.0,12.25,0.43,8.75,0.43,sitting
18500,41.5,0.5,12.0,0.0,9.0,0.0,sitting
18750,41.5,0.5,12.0,0.0,8.75,1.09,sitting
19000,41.75,0.43,12.0,0.0,8.67,0.47,sitting
19250,41.5,0.5,12.0,0.0,8.0,0.82,sitting
19500,41.75,0.43,12.0,0.0,8.75,0.43,sitting
19750,41.67,0.47,12.0,0.0,8.0,0.0,sitting
20000,42.0,0.0,13.0,0.82,9.0,1.41,sitting
20250,41.5,0.5,12.25,0.43,9.33,0.47,sitting
20500,41.33,0.47,12.0,0.0,8.5,0.5,sitting
20750,42.0,0.0,12.5,0.5,8.5,0.5,sitting
21000,41.75,0.43,12.5,0.5,8.25,0.43,sitting
21250,41.75,0.43,12.0,0.0,9.25,0.43,sitting
21500,42.0,0.0,12.25,0.43,9.5,0.87,sitting
21750,42.0,0.0,12.0,0.0,9.0,0.0,sitting
22000,41.5,0.5,12.0,0.0,8.0,0.0,sitting
22250,41.5,0.5,12.0,0.0,7.25,1.3,sitting
22500,42.0,0.0,11.25,0.43,4.33,1.7,sitting
22750,42.0,0.0,12.0,0.0,4.67,0.94,sitting
23000,41.33,0.47,12.0,0.0,4.25,1.79,sitting
23250,41.5,0.5,12.0,0.0,4.0,0.82,sitting
23500,41.5,0.5,12.0,0.0,5.67,0.47,sitting
