# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,45.0,0.0,13.25,0.83,18.0,0.0,sitting
250,45.0,0.0,10.67,0.47,18.0,0.0,sitting
500,45.0,0.0,10.0,0.82,17.75,0.43,sitting
750,45.0,0.0,10.33,1.7,17.5,0.5,sitting
1000,45.0,0.0,4.33,1.7,12.5,1.5,sitting
1250,45.0,0.0,7.25,3.49,14.75,1.79,sitting
1500,45.0,0.0,8.75,1.79,12.0,2.45,sitting
1750,45.0,0.0,13.75,1.92,11.25,1.3,sitting
2000,45.25,0.43,17.25,1.09,12.5,0.87,sitting
2250,46.0,0.0,18.0,0.0,13.5,1.5,sitting
2500,45.5,0.5,18.0,1.22,14.67,0.47,sitting
2750,45.33,0.47,12.25,1.92,14.0,1.41,sitting
3000,45.75,0.43,12.0,0.0,17.0,1.22,sitting
3250,45.0,0.0,15.0,0.0,15.0,1.73,sitting
3500,45.75,0.43,13.0,1.58,17.5,0.5,sitting
3750,45.5,0.5,10.75,0.43,17.0,1.22,sitting
4000,45.75,0.43,11.5,0.87,17.5,1.5,sitting
4250,45.75,0.43,9.0,0.0,16.5,1.12,sitting
4500,45.25,0.43,13.75,1.3,14.75,1.79,sitting
4750,45.5,0.5,16.75,1.3,14.25,0.43,sitting
5000,45.5,0.5,15.0,0.0,12.0,0.0,sitting
5250,46.5,0.5,18.33,0.47,12.33,0.47,sitting
5500,46.5,0.5,17.75,1.09,13.5,1.12,sitting
5750,46.67,0.47,20.25,0.43,12.67,0.94,sitting
6000,45.25,0.43,18.5,0.5,10.33,0.94,sitting
6250,45.33,0.47,15.0,0.0,13.75,2.77,sitting
6500,45.75,0.83,18.5,2.29,12.5,2.5,sitting
6750,45.25,0.43,21.0,0.0,12.0,0.82,sitting
7000,45.25,0.43,18.0,0.0,4.75,4.32,sitting
7250,45.5,0.5,14.0,2.12,15.75,2.17,sitting
7500,45.25,0.43,14.25,1.3,15.75,1.3,sitting
7750,45.5,0.5,13.75,1.09,18.5,0.5,sitting
8000,45.5,0.5,12.0,0.0,18.33,0.47,sitting
8250,45.67,0.47,14.0,1.0,20.0,1.0,sitting
8500,45.67,0.47,14.5,1.12,18.0,1.63,sitting
8750,45.33,0.47,12.0,0.0,17.25,1.3,sitting
9000,45.25,0.43,12.0,0.0,13.25,2.28,sitting
9250,45.75,0.43,12.75,0.83,17.0,2.92,sitting
9500,45.75,0.43,13.25,0.43,18.5,0.87,sitting
9750,46.0,0.71,12.0,0.82,18.33,0.47,sitting
10000,45.75,0.43,12.0,0.0,19.67,0.47,sitting
10250,46.5,0.5,13.67,1.25,19.67,0.94,sitting
10500,46.0,1.0,13.75,0.43,16.75,1.09,sitting
10750,45.5,0.5,14.4,0.49,15.0,0.63,sitting
11000,45.5,0.5,12.33,0.47,15.33,0.47,sitting
11250,45.33,0.47,13.75,0.43,17.0,0.82,sitting
11500,45.25,0.43,13.0,0.71,16.0,1.22,sitting
11750,45.0,0.0,11.33,0.47,17.25,0.83,sitting
12000,45.0,0.0,12.0,0.0,17.5,0.5,sitting
12250,45.25,0.43,9.25,1.3,18.0,0.0,sitting
12500,45.0,0.0,8.75,1.09,18.0,0.0,sitting
12750,45.25,0.43,5.33,1.7,18.25,0.43,sitting
13000,45.5,0.5,9.0,0.82,18.25,0.43,sitting
13250,45.5,0.5,10.25,0.83,18.0,0.0,sitting
13500,45.25,0.43,12.0,0.0,15.75,0.83,sitting
13750,45.0,0.0,11.75,0.43,15.0,0.0,sitting
14000,45.5,0.5,8.75,1.48,17.25,1.3,sitting
14250,45.5,0.5,6.0,0.0,18.0,0.0,sitting
14500,45.0,0.0,10.75,5.8,17.75,0.43,sitting
14750,45.5,0.5,21.5,1.12,17.0,3.24,sitting
15000,45.67,0.47,16.5,3.35,19.33,1.25,sitting
15250,45.33,0.47,11.0,2.16,23.75,0.43,sitting
15500,45.8,0.75,10.2,2.64,24.0,0.0,sitting
15750,46.25,0.83,10.0,1.58,23.75,0.43,sitting
16000,46.33,0.47,8.0,0.0,24.5,0.5,sitting
16250,46.33,0.47,13.0,0.0,24.75,0.83,sitting
16500,46.6,0.49,16.8,1.47,24.25,0.43,sitting
16750,46.5,0.5,14.5,0.5,22.5,0.5,sitting
17000,46.5,0.5,14.75,0.43,21.0,0.71,sitting
17250,46.5,0.5,14.25,1.3,21.75,1.48,sitting
17500,46.5,0.5,4.5,3.5,25.0,1.0,sitting
