# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,38.5,3.77,15.5,1.8,20.5,1.66,walking
250,33.67,3.86,13.33,3.4,16.0,5.0,walking
500,40.33,6.55,9.67,3.3,18.0,4.24,walking
750,34.5,5.59,15.33,4.5,22.75,1.64,walking
1000,31.75,4.21,17.25,1.92,20.25,4.26,walking
1250,39.0,3.0,13.25,4.21,11.25,1.92,walking
1500,37.25,2.49,16.33,0.94,11.0,0.82,walking
1750,37.5,3.35,21.0,4.24,18.33,0.47,walking
2000,41.33,4.5,22.75,2.17,14.67,2.87,walking
2250,31.75,1.3,15.25,3.27,12.75,1.92,walking
2500,26.33,1.7,15.0,0.0,19.0,0.0,walking
2750,36.67,5.73,19.33,1.25,10.75,7.89,walking
3000,37.33,1.25,21.25,1.79,13.0,1.41,walking
3250,33.0,5.79,17.5,1.12,17.25,3.9,walking
3500,36.5,7.89,12.25,4.44,15.25,7.82,walking
3750,30.0,6.48,13.33,1.25,18.75,2.49,walking
4000,23.75,5.49,17.75,2.05,20.75,2.17,walking
4250,36.0,6.96,13.25,5.76,14.5,4.27,walking
4500,33.5,3.91,10.0,4.08,18.75,2.28,walking
4750,32.5,2.87,10.0,1.87,13.0,1.22,walking
5000,38.5,4.33,17.25,3.11,15.0,7.14,walking
5250,25.0,1.0,14.33,0.94,13.33,3.68,walking
5500,23.0,4.0,16.5,1.5,9.5,0.5,walking
5750,37.5,4.5,16.0,3.67,20.0,1.0,walking
6000,27.0,6.36,16.0,1.41,13.0,1.41,walking
6250,30.75,6.14,16.0,3.39,18.5,5.94,walking
6500,33.25,10.11,14.0,2.45,17.33,5.19,walking
6750,31.33,1.25,14.0,2.74,20.67,2.87,walking
7000,24.0,4.24,19.5,2.87,16.75,4.44,walking
7250,35.0,8.75,19.5,1.8,16.33,3.68,walking
7500,35.0,1.41,15.0,4.24,16.25,1.92,walking
7750,36.25,0.43,24.5,0.5,16.0,2.35,walking
8000,42.75,1.92,19.0,4.12,18.5,2.06,walking
8250,32.75,4.21,11.75,4.76,15.75,4.15,walking
8500,30.0,2.45,17.25,3.56,21.33,0.47,walking
8750,37.5,5.32,18.5,0.5,19.25,3.03,walking
9000,40.0,3.24,17.5,3.77,18.0,3.67,walking
9250,31.0,8.4,20.75,3.42,17.0,5.05,walking
9500,41.0,3.81,19.25,1.3,17.25,4.32,walking
9750,28.0,5.87,16.0,1.87,15.25,5.63,walking
10000,30.75,5.12,17.75,2.86,19.75,2.49,walking
10250,35.75,3.49,10.5,4.5,14.75,3.42,walking
10500,36.33,6.02,24.0,0.0,18.0,2.16,walking
10750,37.5,4.56,13.75,7.01,19.0,3.61,walking
11000,36.75,13.27,10.75,4.09,15.0,2.45,walking
11250,31.25,6.61,15.25,4.76,18.75,1.79,walking
11500,26.75,8.9,12.75,1.3,18.25,1.79,walking
11750,37.0,5.1,14.75,3.11,18.67,0.94,walking
12000,32.33,3.3,16.0,2.16,16.0,3.67,walking
12250,36.67,0.94,17.67,2.87,14.5,5.32,walking
12500,42.5,3.5,14.5,3.57,16.0,0.82,walking
12750,35.25,6.5,14.75,2.49,19.5,3.2,walking
13000,25.0,2.45,17.25,1.79,17.0,5.96,walking
13250,40.25,4.76,15.25,3.27,16.5,2.6,walking
13500,36.75,5.36,18.25,5.63,17.5,2.5,walking
13750,35.0,5.61,22.5,2.69,17.5,3.5,walking
14000,40.25,6.61,10.5,2.69,16.5,2.96,walking
14250,29.25,2.59,16.67,0.94,15.75,3.49,walking
14500,27.25,6.61,18.75,2.28,15.0,0.0,walking
14750,42.0,5.52,16.67,1.25,10.0,5.1,walking
15000,33.25,1.79,21.0,0.0,17.67,0.47,walking
15250,36.0,4.24,17.5,1.66,17.67,2.49,walking
15500,40.5,5.68,17.75,0.83,16.25,2.86,walking
15750,33.0,0.0,17.75,2.86,17.33,2.62,walking
16000,32.0,4.34,14.25,2.86,13.8,5.56,walking
16250,41.33,6.24,16.25,1.79,16.33,0.94,walking
16500,38.67,0.47,13.0,1.63,17.0,2.0,walking
16750,37.0,2.83,10.67,5.79,20.25,4.92,walking
17000,39.75,3.9,13.75,1.64,14.5,5.41,walking
17250,40.75,9.18,14.5,2.29,14.5,3.5,walking
17500,26.0,3.0,20.5,1.5,20.25,2.86,walking
17750,32.75,5.76,12.5,7.02,15.75,3.56,walking
18000,40.5,4.97,13.0,6.0,18.25,2.38,walking
18250,37.25,1.3,15.25,4.71,18.5,2.18,walking
18500,37.5,3.35,14.0,1.41,18.0,0.0,walking
18750,44.0,2.45,12.25,2.95,14.0,1.87,walking
19000,32.0,9.3,11.0,2.12,20.67,0.47,walking
19250,24.25,0.43,18.5,4.09,18.75,3.11,walking
19500,33.0,2.83,11.75,2.17,12.25,2.49,walking
19750,42.25,4.92,13.25,2.86,17.5,3.35,walking
20000,37.75,1.3,15.0,2.12,22.5,1.5,walking
20250,39.5,2.6,15.67,2.05,14.33,5.19,walking
20500,44.75,1.79,13.8,3.92,14.4,2.06,walking
20750,29.75,7.76,14.0,0.0,16.5,4.5,walking
21000,32.75,2.17,17.33,1.7,15.33,3.77,walking
21250,38.0,7.71,12.75,3.77,18.75,1.48,walking
21500,37.0,1.41,20.0,4.24,19.33,2.62,walking
21750,36.0,2.45,21.33,2.05,19.75,3.49,walking
22000,38.0,4.3,17.25,2.28,16.5,3.64,walking
22250,41.5,5.94,16.0,2.74,12.25,6.3,walking
22500,28.0,12.19,9.75,1.48,18.5,4.09,walking
22750,33.25,1.79,11.33,0.94,21.25,0.83,walking
23000,42.75,4.32,17.75,2.95,18.25,0.43,walking
23250,40.0,0.71,16.75,4.21,19.0,2.12,walking
23500,38.5,2.6,16.5,6.69,14.75,2.17,walking
23750,42.67,2.05,17.25,0.83,9.0,6.0,walking
24000,34.25,11.32,9.5,0.5,15.5,3.5,walking
24250,28.5,7.83,12.75,2.77,17.0,3.54,walking
24500,32.67,7.93,13.75,4.26,12.67,2.05,walking
24750,41.0,5.2,11.75,4.09,14.75,2.49,walking
25000,39.33,0.47,17.33,4.03,15.75,2.49,walking
25250,32.75,5.4,11.0,4.64,13.25,2.59,walking
25500,43.75,2.49,12.75,3.27,15.75,3.9,walking
25750,35.0,8.22,15.5,2.29,12.25,3.34,walking
26000,25.25,3.83,12.5,1.8,20.0,6.38,walking
26250,35.0,2.74,15.33,2.62,15.5,3.2,walking
26500,36.25,4.6,13.67,4.64,13.33,4.11,walking
26750,37.75,1.3,18.25,3.27,11.25,2.49,walking
27000,37.0,1.41,13.33,6.8,18.25,2.38,walking
27250,45.0,2.45,12.0,0.0,14.33,3.86,walking
27500,32.25,9.28,16.25,1.3,19.5,2.96,walking
27750,24.75,0.83,15.5,3.57,19.5,4.5,walking
28000,30.75,5.76,18.25,3.27,21.25,2.77,walking
28250,43.5,4.97,16.5,2.69,19.5,2.69,walking
28500,35.0,1.41,17.5,2.96,20.67,0.47,walking
28750,32.25,1.3,16.75,5.54,21.0,0.0,walking
29000,37.33,5.25,18.33,0.47,16.33,3.09,walking
29250,38.5,8.2,13.0,2.83,17.25,2.68,walking
29500,31.5,3.84,14.25,2.49,16.25,3.77,walking
29750,26.0,1.87,10.5,2.69,11.5,4.27,walking
30000,39.75,6.14,14.25,4.44,11.0,4.36,walking
30250,39.0,5.79,15.5,2.69,9.0,2.12,walking
30500,38.75,0.43,11.5,4.97,16.75,7.36,walking
30750,40.0,5.52,12.67,1.89,21.75,1.48,walking
31000,33.75,6.76,13.5,5.12,18.5,3.35,walking
31250,23.75,5.63,20.0,0.82,17.5,2.87,walking
31500,30.0,8.75,11.25,3.34,13.0,3.46,walking
31750,41.25,2.49,17.67,1.25,14.67,0.94,walking
32000,35.25,2.49,16.75,4.76,15.0,0.71,walking
32250,38.0,1.41,18.75,2.59,19.67,1.89,walking
32500,41.5,2.5,18.0,1.87,13.0,1.0,walking
32750,30.0,6.52,21.75,1.48,17.25,4.15,walking
33000,28.4,2.58,18.5,5.55,19.4,3.44,walking
33250,31.67,1.89,20.33,2.62,19.33,5.25,walking
33500,42.5,4.15,16.75,2.68,8.5,2.87,walking
33750,34.67,1.25,13.67,1.7,14.0,2.12,walking
34000,36.5,2.18,10.5,3.35,14.5,2.29,walking
34250,41.75,2.38,16.0,1.22,17.0,3.67,walking
34500,33.25,3.49,9.67,4.99,16.5,2.96,walking
34750,31.75,2.68,17.5,2.69,15.75,1.3,walking
