# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,35.75,7.05,16.0,3.16,14.75,3.9,walking
250,39.0,3.0,21.0,1.0,17.0,5.79,walking
500,31.0,6.2,15.75,0.83,22.0,1.0,walking
750,42.75,3.34,17.25,2.17,19.25,3.03,walking
1000,41.0,0.71,13.0,3.39,13.5,7.02,walking
1250,38.75,4.71,11.33,0.94,12.25,3.63,walking
1500,41.0,5.05,10.5,4.03,17.5,6.06,walking
1750,32.25,3.96,9.33,3.4,20.0,2.83,walking
2000,28.0,5.1,16.75,1.3,7.67,4.11,walking
2250,34.0,3.46,18.75,2.28,18.25,2.59,walking
2500,36.0,0.0,18.0,0.82,14.25,1.79,walking
2750,38.5,2.18,11.75,4.87,15.5,2.29,walking
3000,36.5,9.39,10.75,2.95,14.75,1.92,walking
3250,30.5,0.87,13.75,2.38,19.5,4.39,walking
3500,30.25,7.05,13.25,6.22,14.0,3.39,walking
3750,43.25,3.03,13.67,1.89,20.0,3.74,walking
4000,32.5,4.97,10.5,6.22,12.25,3.63,walking
4250,35.5,4.5,14.0,3.24,18.33,3.09,walking
4500,37.5,3.35,16.0,2.16,16.0,3.74,walking
4750,28.0,3.74,17.75,4.76,16.0,3.74,walking
5000,34.0,6.68,15.67,2.62,8.0,4.55,walking
5250,43.75,1.09,16.5,4.97,19.25,5.36,walking
5500,39.75,1.92,15.0,6.04,17.5,2.18,walking
5750,36.0,2.83,11.5,4.5,9.25,5.85,walking
6000,33.5,8.96,17.5,2.96,12.25,3.9,walking
6250,24.75,3.11,16.25,3.63,15.0,3.54,walking
6500,34.5,5.02,11.33,7.04,14.25,0.83,walking
6750,36.75,2.49,14.75,4.55,9.75,3.77,walking
7000,34.5,3.35,19.0,1.58,14.0,4.74,walking
7250,37.75,4.32,13.5,4.56,17.75,3.77,walking
7500,28.75,2.05,16.0,3.54,18.25,1.79,walking
7750,29.5,3.91,18.25,3.27,18.5,2.18,walking
8000,41.25,4.32,13.67,6.13,15.67,4.5,walking
8250,35.5,2.5,18.5,3.57,13.75,1.48,walking
8500,38.33,1.25,12.0,2.55,17.67,1.25,walking
8750,35.5,8.96,16.0,2.12,17.5,0.87,walking
9000,28.75,0.43,16.75,2.59,15.25,4.97,walking
9250,27.0,8.83,15.33,2.05,14.75,3.49,walking
9500,40.0,5.61,17.5,4.77,7.5,5.22,walking
9750,33.25,1.64,11.0,3.94,15.25,1.92,walking
10000,31.25,7.19,9.25,4.49,15.75,5.76,walking
10250,37.0,7.65,17.5,5.02,19.75,2.49,walking
10500,29.75,6.46,11.33,2.62,17.25,7.4,walking
10750,29.75,4.6,17.33,2.62,13.75,4.21,walking
11000,38.0,5.2,12.75,4.15,14.0,3.39,walking
11250,29.75,5.07,19.0,1.41,15.67,2.87,walking
11500,37.75,6.14,17.4,4.13,16.4,2.94,walking
11750,30.75,10.89,13.67,1.25,18.33,4.03,walking
12000,29.5,1.8,14.0,1.41,11.67,7.76,walking
12250,35.67,5.44,12.0,6.36,16.67,5.25,walking
12500,40.67,3.09,17.33,6.24,14.5,3.35,walking
12750,34.25,1.79,21.0,3.0,19.25,3.34,walking
13000,39.75,0.83,19.33,3.68,19.25,2.59,walking
13250,36.0,6.36,24.0,2.12,15.0,3.67,walking
13500,28.75,1.3,15.25,4.97,15.25,6.02,walking
13750,36.0,2.94,17.25,4.87,13.5,1.5,walking
14000,38.25,6.76,21.0,1.87,18.0,3.24,walking
14250,34.25,7.73,16.0,1.41,18.67,1.25,walking
14500,38.75,5.07,12.67,0.94,13.67,4.99,walking
14750,30.0,3.0,13.67,2.62,20.67,4.78,walking
15000,30.0,2.45,15.0,0.82,12.25,6.61,walking
15250,40.0,2.83,11.75,8.58,16.67,4.19,walking
15500,35.25,5.76,23.5,2.5,9.0,0.0,walking
15750,30.5,4.27,17.75,2.17,14.33,1.7,walking
16000,38.0,3.54,15.0,3.94,19.75,1.09,walking
16250,33.0,0.0,20.0,2.0,20.0,6.0,walking
16500,27.17,5.73,13.2,2.23,17.2,3.49,walking
16750,39.5,6.18,13.25,6.02,19.5,1.5,walking
17000,36.0,0.0,12.25,5.4,13.0,2.12,walking
17250,38.0,2.83,22.25,1.79,16.0,3.74,walking
17500,35.0,9.9,22.0,1.22,21.5,2.5,walking
17750,23.75,2.95,17.0,1.87,17.67,2.49,walking
18000,36.5,2.87,18.0,1.87,13.5,2.6,walking
18250,41.33,4.5,11.33,0.47,14.75,2.17,walking
18500,35.25,3.27,17.67,1.89,13.75,4.15,walking
18750,39.6,1.96,16.2,0.98,13.0,2.45,walking
19000,41.0,3.74,21.67,0.94,12.0,4.24,walking
19250,31.75,4.09,17.5,1.66,14.0,3.54,walking
19500,27.0,10.61,16.25,2.49,15.0,2.12,walking
19750,30.5,7.16,17.25,3.7,17.75,3.9,walking
