# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,32.25,5.76,14.0,4.36,18.0,2.12,walking
250,37.75,5.07,15.5,3.2,14.75,1.79,walking
500,34.5,2.6,20.0,4.74,20.5,2.87,walking
750,23.75,5.36,11.75,6.22,14.25,3.77,walking
1000,41.25,3.77,15.0,6.63,11.5,2.69,walking
1250,36.75,1.3,13.5,3.35,15.0,2.55,walking
1500,37.0,1.22,17.5,4.92,12.5,3.64,walking
1750,38.5,7.09,11.5,6.8,16.0,4.74,walking
2000,27.5,6.42,16.33,2.62,14.67,3.86,walking
2250,26.0,3.61,15.75,2.95,14.25,6.3,walking
2500,40.33,1.25,14.75,2.17,15.0,2.45,walking
2750,35.0,1.22,17.0,1.22,14.75,3.27,walking
3000,35.0,2.92,18.75,3.11,16.5,2.96,walking
3250,37.67,8.34,15.0,2.45,14.33,8.18,walking
3500,33.25,1.79,15.67,2.87,13.0,3.74,walking
3750,32.75,6.94,14.75,2.17,15.0,2.45,walking
4000,42.75,4.15,20.25,0.83,12.0,2.12,walking
4250,41.5,1.5,11.5,4.61,14.0,4.69,walking
4500,33.25,8.64,11.75,7.85,11.75,2.17,walking
4750,31.25,4.71,17.25,3.03,17.5,3.77,walking
5000,25.5,3.35,13.25,1.09,18.25,1.79,walking
5250,32.5,10.5,15.0,1.63,18.67,1.7,walking
5500,38.25,0.83,19.0,4.18,15.25,2.38,walking
5750,36.25,3.56,19.33,2.36,15.33,1.25,walking
6000,42.33,2.87,16.0,2.55,21.0,0.0,walking
6250,33.33,2.05,12.25,3.03,18.67,3.3,walking
6500,23.67,2.36,9.67,1.25,15.33,4.03,walking
6750,37.67,5.44,16.0,1.41,10.0,6.0,walking
7000,39.0,3.74,17.5,3.64,13.5,3.2,walking
7250,33.5,2.87,11.0,1.22,17.5,3.35,walking
7500,36.0,4.24,14.33,0.47,15.67,2.62,walking
7750,33.25,2.95,12.75,1.92,12.25,6.87,walking
8000,32.25,7.46,17.5,2.6,16.5,3.91,walking
8250,39.5,3.84,18.0,2.55,18.0,1.73,walking
8500,37.5,1.12,17.75,1.64,16.5,2.69,walking
8750,36.75,3.27,11.0,7.0,15.0,4.24,walking
9000,29.5,14.5,18.25,1.79,18.25,5.93,walking
9250,25.25,7.33,16.5,1.5,21.5,2.87,walking
9500,32.33,3.3,15.5,1.5,18.33,5.25,walking
9750,39.5,6.54,15.75,1.3,9.25,7.36,walking
10000,31.5,4.5,15.0,1.0,15.5,3.5,walking
10250,36.0,2.12,14.0,2.55,17.25,2.86,walking
10500,33.75,5.36,20.5,2.96,18.75,4.6,walking
10750,29.25,2.86,19.75,2.17,18.5,2.06,walking
11000,34.75,5.07,17.75,3.42,12.75,3.27,walking
11250,38.25,5.76,18.25,3.7,14.0,4.85,walking
11500,32.5,3.5,13.0,2.0,19.75,1.48,walking
11750,36.5,4.15,16.0,2.74,16.75,2.49,walking
12000,29.0,3.67,16.0,2.55,9.25,3.56,walking
12250,25.25,4.76,15.0,5.1,14.0,4.12,walking
12500,38.33,4.99,14.33,1.7,10.5,3.5,walking
12750,34.2,3.6,16.5,2.69,14.75,1.79,walking
13000,34.67,6.85,9.5,3.57,14.0,5.35,walking
13250,34.0,12.14,16.5,3.35,20.75,2.95,walking
13500,28.5,4.72,15.25,4.02,18.5,6.8,walking
13750,31.33,6.13,15.33,4.92,15.0,2.12,walking
14000,41.0,3.0,17.75,1.79,18.25,2.77,walking
14250,31.25,1.3,14.75,5.93,17.5,2.18,walking
14500,36.0,3.67,20.75,0.43,16.0,2.24,walking
14750,34.0,12.51,19.75,1.09,19.75,4.71,walking
15000,30.25,2.59,21.0,1.87,21.25,0.43,walking
15250,30.0,3.67,21.25,1.09,21.75,0.83,walking
15500,40.67,3.68,22.67,1.89,8.0,4.97,walking
15750,36.5,2.29,17.25,3.77,14.75,5.89,walking
16000,41.25,3.27,15.25,6.06,23.25,1.48,walking
16250,35.25,5.36,18.75,2.86,18.25,4.44,walking
16500,28.25,5.72,16.25,6.1,14.5,5.12,walking
16750,39.5,3.57,18.75,2.49,15.0,7.58,walking
17000,32.25,3.9,18.25,4.26,20.0,2.12,walking
17250,35.5,5.41,18.0,4.32,13.33,2.36,walking
17500,37.25,7.15,12.25,6.57,17.25,2.86,walking
17750,31.5,3.35,12.67,3.3,19.25,1.09,walking
18000,35.5,1.5,10.5,5.59,19.25,1.92,walking
18250,36.25,3.77,12.25,8.26,20.25,2.59,walking
18500,38.5,1.5,18.75,3.9,20.0,0.71,walking
18750,36.75,3.27,15.75,0.83,14.0,2.94,walking
19000,39.5,8.29,13.5,6.22,18.5,5.12,walking
19250,24.67,1.7,13.75,2.28,15.67,6.18,walking
19500,24.0,2.12,13.33,3.4,14.0,7.91,walking
19750,42.67,1.7,21.67,0.94,18.0,2.55,walking
20000,32.5,6.65,18.75,3.9,16.33,3.3,walking
20250,34.5,11.32,21.0,2.12,11.25,5.12,walking
20500,39.75,5.36,15.5,2.87,14.25,1.92,walking
20750,31.0,3.0,16.5,2.96,17.5,0.5,walking
21000,33.0,6.36,11.5,2.18,12.25,2.17,walking
21250,38.75,5.63,12.25,2.28,16.75,3.49,walking
21500,35.0,4.24,14.0,5.05,18.25,4.21,walking
21750,37.75,5.36,16.0,3.56,11.67,0.47,walking
22000,36.75,6.06,12.75,3.11,17.25,3.49,walking
22250,28.0,1.87,17.75,4.71,19.25,0.83,walking
22500,36.0,4.9,16.0,2.83,17.67,4.19,walking
22750,30.0,4.55,16.25,4.76,21.0,2.12,walking
23000,36.0,0.0,10.5,5.32,14.33,4.03,walking
23250,39.0,6.6,8.25,3.77,5.75,3.27,walking
23500,31.0,2.92,9.33,4.19,14.75,4.6,walking
23750,30.5,5.02,15.75,2.86,14.0,1.22,walking
24000,40.5,2.69,14.5,3.77,15.75,3.11,walking
24250,36.0,0.0,14.33,2.62,18.0,4.53,walking
24500,35.0,5.05,17.0,2.12,15.33,3.09,walking
24750,37.5,6.87,15.75,1.48,16.5,1.5,walking
25000,24.25,7.26,15.75,5.8,13.25,5.31,walking
25250,29.25,6.06,10.67,8.06,15.25,4.02,walking
25500,40.25,3.19,15.25,1.3,17.75,2.38,walking
25750,33.75,1.3,19.5,1.5,14.5,6.26,walking
26000,37.75,1.09,17.33,0.94,16.0,2.94,walking
26250,34.5,7.23,7.67,4.03,17.0,2.12,walking
26500,27.0,2.55,14.75,1.64,15.75,1.48,walking
26750,28.67,1.25,19.33,5.91,23.0,1.41,walking
27000,40.5,4.5,17.33,3.3,16.67,2.62,walking
27250,35.25,1.3,17.25,3.27,17.67,4.03,walking
27500,35.75,3.63,9.67,5.31,15.25,3.96,walking
27750,36.75,1.3,13.75,2.05,13.0,5.79,walking
28000,31.75,2.05,15.5,4.97,16.25,4.02,walking
28250,33.5,7.02,15.5,5.22,18.25,0.83,walking
28500,40.0,1.73,18.0,4.74,15.25,2.77,walking
28750,36.75,2.59,16.33,4.64,12.0,4.08,walking
29000,39.75,5.54,13.0,2.16,9.5,2.69,walking
29250,32.33,4.99,18.5,2.87,19.0,3.74,walking
29500,28.0,1.73,15.75,3.9,16.0,3.74,walking
29750,34.0,3.74,10.33,1.7,15.25,3.56,walking
30000,33.75,3.9,16.5,4.5,15.33,1.25,walking
30250,38.0,1.22,15.33,2.49,13.33,1.25,walking
30500,36.25,6.38,13.25,1.79,13.5,1.66,walking
30750,29.75,1.64,15.5,1.5,16.5,3.2,walking
31000,30.5,3.35,17.75,3.27,16.75,2.95,walking
31250,39.75,7.29,16.5,4.5,18.0,2.45,walking
31500,34.0,2.35,19.0,2.12,18.33,2.49,walking
31750,32.25,7.76,15.75,1.3,18.5,1.5,walking
32000,34.67,3.4,14.33,1.7,19.33,4.19,walking
32250,29.25,1.48,16.0,4.18,18.0,4.12,walking
32500,34.5,5.41,15.25,3.11,19.0,2.45,walking
32750,40.25,3.34,19.25,1.64,12.0,4.08,walking
33000,34.0,3.74,15.75,5.76,14.67,7.59,walking
33250,31.67,4.64,10.0,4.24,19.33,3.68,walking
33500,35.0,4.06,13.75,4.21,16.0,3.94,walking
33750,23.0,3.67,14.25,2.95,11.0,2.92,walking
34000,37.0,6.6,14.75,2.17,18.33,3.09,walking
34250,37.0,0.82,7.67,5.44,18.75,1.3,walking
34500,33.25,3.77,15.25,3.42,15.75,1.92,walking
34750,38.5,2.87,13.0,2.74,16.75,3.56,walking
35000,29.75,3.7,13.25,2.59,19.25,3.49,walking
35250,28.25,4.55,17.5,2.87,16.0,4.18,walking
35500,40.25,6.87,15.5,4.92,19.75,1.3,walking
35750,32.75,3.11,12.67,8.5,16.67,0.94,walking
36000,35.25,2.86,14.75,3.49,19.75,1.3,walking
36250,32.0,4.97,15.5,2.87,19.0,2.83,walking
36500,30.0,0.0,17.75,1.79,19.25,3.42,walking
36750,35.0,3.67,13.0,5.24,16.25,2.49,walking
37000,41.33,3.3,19.0,4.97,22.75,1.09,walking
37250,28.5,4.5,21.33,2.05,19.67,0.94,walking
37500,33.0,10.39,17.0,3.0,16.0,6.16,walking
37750,30.75,6.83,14.0,2.83,22.0,3.54,walking
38000,25.5,2.5,14.25,3.7,18.0,3.67,walking
38250,33.75,4.44,15.25,3.49,22.0,3.16,walking
38500,30.75,4.44,19.0,1.63,7.67,4.78,walking
38750,37.5,0.5,22.0,2.24,12.33,2.05,walking
39000,41.75,1.79,15.0,4.24,10.33,3.86,walking
39250,30.0,4.24,20.0,2.55,15.25,4.26,walking
39500,37.0,1.41,18.25,1.79,17.0,6.16,walking
39750,41.67,2.36,19.0,1.63,15.5,2.6,walking
40000,31.5,7.43,23.0,1.22,16.25,4.76,walking
40250,35.5,5.12,20.5,2.29,16.67,1.7,walking
40500,35.25,8.58,12.0,5.79,16.25,4.82,walking
40750,31.75,5.31,16.0,3.24,17.25,6.98,walking
41000,31.25,5.58,16.75,1.09,16.0,3.08,walking
41250,42.25,3.27,17.25,3.96,13.5,4.15,walking
41500,33.75,5.4,18.0,2.45,19.33,4.64,walking
41750,42.0,2.45,13.25,5.97,15.33,2.87,walking
42000,36.67,7.13,14.33,6.8,19.0,3.81,walking
42250,31.5,3.2,17.75,5.36,18.33,2.49,walking
42500,38.5,7.09,15.75,3.11,9.75,4.44,walking
42750,40.0,6.0,19.5,3.35,18.25,2.49,walking
43000,33.0,4.24,21.0,2.12,21.0,1.87,walking
43250,40.5,6.8,14.75,2.38,14.25,6.83,walking
43500,30.25,0.43,14.0,2.45,20.75,0.43,walking
43750,33.5,5.85,13.75,5.02,16.67,3.68,walking
44000,40.0,5.87,14.5,5.5,19.0,1.41,walking
44250,31.0,5.61,17.67,3.4,16.67,8.34,walking
