# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,32.0,4.85,17.5,3.35,22.5,3.2,cycling
250,40.5,1.12,14.0,2.24,21.75,1.3,cycling
500,40.5,2.6,11.33,4.5,18.25,5.31,cycling
750,34.5,1.5,20.67,2.87,19.0,2.83,cycling
1000,34.5,1.5,21.25,3.27,18.25,4.38,cycling
1250,32.25,2.86,21.5,2.29,23.5,2.6,cycling
1500,35.75,4.44,13.0,3.94,22.75,1.79,cycling
1750,41.5,1.12,13.0,2.94,19.75,1.79,cycling
2000,39.75,3.27,8.5,7.5,20.0,2.45,cycling
2250,30.75,2.49,20.25,4.92,16.33,5.25,cycling
2500,32.75,0.43,17.75,3.27,20.5,6.06,cycling
2750,32.75,2.17,19.0,4.06,21.0,3.67,cycling
3000,32.25,6.18,16.5,4.72,22.75,3.03,cycling
3250,41.25,0.83,14.25,3.9,22.25,1.3,cycling
3500,42.33,2.49,14.0,4.42,18.0,2.45,cycling
3750,34.25,1.79,20.5,4.56,19.5,2.69,cycling
4000,33.0,0.0,16.0,6.68,19.75,2.68,cycling
4250,32.25,3.27,19.5,3.35,22.0,3.67,cycling
4500,36.75,4.97,14.0,1.63,23.25,1.79,cycling
4750,42.75,0.83,17.5,4.09,21.75,0.83,cycling
5000,43.25,2.49,14.25,5.76,15.25,3.49,cycling
5250,34.5,3.35,11.25,7.89,15.0,5.43,cycling
5500,33.75,1.3,19.25,1.79,16.75,4.02,cycling
5750,32.75,3.27,18.75,2.49,19.0,5.7,cycling
6000,35.75,4.44,17.33,4.64,21.0,4.55,cycling
6250,40.75,1.09,11.8,2.93,21.2,2.4,cycling
6500,42.25,0.43,18.0,0.0,20.0,0.82,cycling
6750,38.75,3.9,10.0,3.32,16.75,1.09,cycling
7000,34.75,1.79,18.75,3.9,18.75,1.3,cycling
7250,35.0,1.41,21.75,2.49,18.0,3.27,cycling
7500,31.0,3.85,21.5,2.87,24.0,2.53,cycling
7750,38.0,5.66,17.0,3.56,21.0,3.0,cycling
8000,41.0,0.82,13.0,5.89,20.5,3.04,cycling
8250,42.75,2.28,16.25,3.03,18.25,3.9,cycling
8500,33.25,3.63,15.75,3.9,18.67,3.09,cycling
8750,33.75,1.3,23.33,0.94,11.67,7.76,cycling
9000,33.25,2.77,17.5,2.6,22.0,1.0,cycling
9250,36.75,3.9,19.5,3.2,20.75,3.83,cycling
9500,41.0,1.58,14.0,2.94,21.25,2.59,cycling
9750,41.25,1.92,15.0,3.56,19.0,1.41,cycling
10000,35.25,2.49,18.5,4.15,16.25,3.56,cycling
10250,35.5,1.5,24.0,0.0,17.5,2.5,cycling
10500,31.25,1.09,19.0,1.22,23.0,0.71,cycling
10750,34.0,2.12,21.0,3.0,24.67,3.3,cycling
11000,40.0,2.83,19.25,4.82,21.67,4.11,cycling
11250,39.25,0.43,18.0,3.67,19.0,5.1,cycling
11500,44.5,0.87,16.0,2.12,19.33,2.36,cycling
11750,38.5,4.15,18.5,2.29,14.25,4.82,cycling
12000,34.0,1.41,22.33,0.94,15.75,4.44,cycling
12250,34.67,1.25,16.33,0.94,22.75,1.09,cycling
12500,37.0,1.41,18.0,1.63,24.5,2.29,cycling
12750,39.0,1.87,14.75,3.63,18.75,3.27,cycling
13000,35.75,2.77,12.25,3.63,15.25,1.64,cycling
13250,31.75,4.02,13.5,1.5,18.5,3.2,cycling
13500,43.25,2.05,19.75,2.17,14.75,2.17,cycling
13750,42.0,1.22,17.5,1.5,19.5,2.87,cycling
14000,35.25,2.49,12.5,8.05,19.5,1.12,cycling
14250,31.0,1.22,19.0,2.83,19.75,1.79,cycling
14500,35.0,3.81,17.5,6.06,20.5,2.29,cycling
14750,35.25,3.77,16.67,2.36,20.5,0.87,cycling
15000,35.25,2.49,15.33,2.05,19.75,2.68,cycling
15250,42.5,2.5,17.75,3.11,18.0,4.95,cycling
15500,37.75,2.77,14.5,6.06,15.5,5.89,cycling
15750,33.75,1.3,18.33,0.47,16.33,4.99,cycling
16000,34.0,2.0,17.0,0.71,20.5,1.5,cycling
16250,33.25,3.49,16.25,3.03,22.75,1.79,cycling
16500,38.25,1.48,10.67,6.6,20.67,0.47,cycling
16750,38.25,2.49,15.0,3.56,16.0,2.12,cycling
17000,43.67,1.25,17.0,0.82,19.67,3.4,cycling
17250,39.67,1.7,16.5,3.35,14.0,1.0,cycling
17500,34.5,1.5,18.75,2.28,14.0,4.06,cycling
17750,35.25,2.49,20.25,0.83,21.0,3.67,cycling
18000,35.75,3.34,18.0,5.72,21.75,1.3,cycling
18250,37.5,1.5,15.75,2.17,20.75,1.79,cycling
18500,40.5,1.66,15.0,2.12,21.0,2.12,cycling
18750,43.0,1.58,12.5,4.77,17.5,3.91,cycling
19000,37.67,1.25,18.0,2.16,15.67,4.92,cycling
19250,35.25,1.3,19.75,2.77,13.5,7.3,cycling
19500,34.5,1.5,20.5,0.5,21.25,1.79,cycling
19750,31.25,6.61,18.67,4.19,23.0,2.55,cycling
20000,37.75,1.92,17.5,2.6,20.0,1.87,cycling
20250,41.5,2.87,11.75,4.92,20.25,3.77,cycling
20500,40.67,3.09,16.0,2.94,16.5,1.5,cycling
20750,36.25,0.43,16.75,5.17,15.25,5.45,cycling
21000,33.0,0.0,21.33,2.49,7.0,1.0,cycling
21250,37.67,3.4,16.0,4.06,22.33,0.47,cycling
21500,36.5,5.5,12.0,6.04,19.75,2.59,cycling
21750,39.25,1.09,12.5,2.29,21.0,1.41,cycling
22000,44.0,1.0,17.0,1.22,17.67,4.03,cycling
22250,36.0,0.0,18.25,1.79,19.67,1.25,cycling
22500,35.25,1.3,19.25,5.07,16.5,6.69,cycling
22750,34.25,1.3,19.75,1.79,16.0,4.18,cycling
23000,33.75,1.3,16.75,2.05,22.5,1.12,cycling
23250,31.75,4.49,21.0,1.87,22.25,2.28,cycling
23500,38.33,1.7,16.67,1.25,22.0,1.58,cycling
23750,40.25,2.05,13.0,1.58,20.25,0.83,cycling
24000,43.25,2.49,12.75,2.49,19.0,1.87,cycling
24250,36.75,1.3,17.5,5.77,17.75,6.8,cycling
24500,33.75,1.3,19.5,2.69,21.33,0.47,cycling
24750,35.25,2.49,17.75,2.17,20.75,2.38,cycling
25000,34.0,5.66,22.0,0.82,21.75,3.77,cycling
25250,37.5,2.6,18.0,3.08,22.75,2.49,cycling
25500,40.25,1.3,15.75,2.95,22.25,1.09,cycling
25750,42.5,2.29,18.33,2.49,17.0,6.16,cycling
26000,37.0,1.73,15.0,4.95,14.5,3.5,cycling
26250,35.25,1.3,20.25,2.59,15.25,6.26,cycling
26500,31.75,7.36,16.67,3.86,21.0,2.94,cycling
26750,39.25,2.05,17.75,5.17,22.75,1.3,cycling
27000,38.0,0.82,15.75,4.26,20.33,1.25,cycling
27250,43.67,1.25,16.33,2.36,21.5,2.29,cycling
27500,40.75,1.79,16.25,2.86,14.75,2.77,cycling
27750,34.67,1.25,17.67,5.44,13.33,4.71,cycling
28000,34.25,1.3,19.0,1.41,15.67,8.26,cycling
28250,35.25,2.49,15.0,3.67,20.5,2.29,cycling
