# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,41.25,1.3,8.5,1.12,20.75,0.83,cycling
250,44.0,1.41,12.67,2.36,17.25,2.86,cycling
500,35.25,4.32,14.0,4.55,17.25,3.7,cycling
750,33.0,2.12,17.0,1.41,15.0,4.55,cycling
1000,35.25,5.89,16.25,3.03,14.75,5.63,cycling
1250,34.5,4.39,9.5,1.8,19.25,2.05,cycling
1500,41.5,1.5,12.33,3.77,17.75,2.49,cycling
1750,42.25,0.43,13.67,2.87,16.67,1.89,cycling
2000,35.25,3.77,14.5,4.92,17.25,3.27,cycling
2250,31.0,1.87,20.33,0.94,17.0,0.0,cycling
2500,33.33,3.68,16.5,4.03,13.67,1.25,cycling
2750,35.75,4.09,14.75,2.49,17.5,4.97,cycling
3000,41.0,1.41,10.0,1.63,21.25,1.09,cycling
3250,42.25,0.43,14.25,2.28,15.25,3.77,cycling
3500,35.75,3.27,15.25,2.17,19.0,2.0,cycling
3750,33.0,0.0,17.0,1.0,16.75,2.77,cycling
4000,36.5,2.87,14.25,4.92,13.5,5.02,cycling
4250,32.5,4.15,12.33,5.25,18.25,3.56,cycling
4500,40.67,1.25,13.5,1.5,20.0,2.55,cycling
4750,42.25,0.43,12.75,4.49,16.0,3.0,cycling
5000,34.5,4.5,19.25,1.3,20.25,4.55,cycling
5250,30.75,1.3,19.33,1.7,13.33,1.25,cycling
5500,35.0,3.67,14.5,6.06,13.25,2.17,cycling
5750,39.33,0.47,13.33,3.09,18.5,1.5,cycling
6000,41.33,0.94,12.0,4.06,19.0,1.41,cycling
6250,42.25,0.43,15.25,3.49,18.0,2.55,cycling
6500,33.0,3.0,17.0,3.67,20.0,1.63,cycling
6750,31.67,1.89,17.67,2.05,17.25,3.96,cycling
7000,32.75,3.27,19.25,2.68,15.0,0.82,cycling
7250,34.5,3.2,15.5,4.92,19.0,2.74,cycling
7500,40.33,1.25,14.0,3.74,22.0,1.41,cycling
7750,43.5,1.5,13.75,2.77,14.5,7.37,cycling
8000,35.75,4.55,15.75,2.59,14.75,4.32,cycling
8250,33.5,1.5,19.25,1.48,14.33,2.87,cycling
8500,36.0,3.67,14.67,6.94,15.0,2.16,cycling
8750,34.75,4.55,12.0,2.94,20.25,2.49,cycling
9000,40.5,1.12,14.0,2.12,19.5,1.5,cycling
9250,42.0,0.0,12.33,4.92,17.33,1.25,cycling
9500,33.0,2.45,20.33,2.87,17.0,6.36,cycling
9750,33.75,1.3,20.75,0.43,13.25,2.49,cycling
10000,35.25,5.26,14.25,3.49,15.75,2.49,cycling
10250,38.75,1.79,16.0,2.16,16.75,0.83,cycling
10500,40.75,1.3,13.0,6.0,14.75,2.17,cycling
10750,39.0,2.45,18.0,2.16,20.33,3.86,cycling
11000,34.33,3.09,21.0,1.87,10.0,0.82,cycling
11250,36.0,3.67,17.0,2.12,16.0,0.82,cycling
11500,34.75,5.76,14.67,3.09,18.0,0.0,cycling
11750,40.75,1.09,13.5,1.8,19.5,1.5,cycling
12000,43.5,1.5,15.33,2.49,19.5,1.66,cycling
12250,34.33,6.13,10.5,3.77,16.33,3.4,cycling
12500,33.75,1.3,19.5,1.12,17.33,4.5,cycling
12750,34.0,4.32,14.33,5.19,14.67,4.03,cycling
13000,35.33,2.49,14.67,2.62,16.0,1.58,cycling
13250,41.0,2.16,12.0,4.9,19.25,2.49,cycling
13500,44.0,1.22,16.25,2.38,14.0,5.7,cycling
13750,39.0,2.24,16.5,3.35,19.0,4.42,cycling
14000,35.25,2.86,23.0,1.22,13.0,7.71,cycling
14250,33.75,3.27,18.0,3.67,11.25,3.11,cycling
14500,35.5,3.35,11.0,1.0,19.5,1.5,cycling
14750,40.5,1.5,6.0,3.0,16.5,1.5,cycling
