# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,39.67,0.47,6.0,0.82,16.0,1.0,lying
250,39.5,0.5,4.5,1.12,17.75,0.43,lying
500,39.67,0.47,4.5,1.12,18.33,0.47,lying
750,39.5,0.5,4.5,2.06,17.5,0.5,lying
1000,39.33,0.47,5.33,0.47,17.0,0.71,lying
1250,39.5,0.5,5.0,2.0,15.0,0.0,lying
1500,39.67,0.47,4.67,2.62,16.67,1.25,lying
1750,39.67,0.47,7.5,1.8,16.67,1.25,lying
2000,39.25,0.43,9.0,0.0,17.0,0.71,lying
2250,39.5,0.5,8.0,0.82,14.75,0.43,lying
2500,39.33,0.47,6.5,3.04,16.33,1.25,lying
2750,39.25,0.43,8.0,0.82,15.33,0.47,lying
3000,39.67,0.47,6.5,1.12,17.0,1.41,lying
3250,39.5,0.5,3.5,0.5,16.0,1.0,lying
3500,39.5,0.5,4.5,2.5,14.33,0.94,lying
3750,39.25,0.43,4.33,1.25,16.25,1.64,lying
4000,39.0,0.0,2.0,0.0,18.25,1.09,lying
4250,39.5,0.5,4.5,1.5,16.5,0.87,lying
4500,39.25,0.43,4.75,1.79,17.0,1.22,lying
4750,39.67,0.47,1.67,0.94,15.67,1.25,lying
5000,39.5,0.5,3.0,0.0,15.5,2.29,lying
5250,39.5,0.5,8.75,0.83,12.5,1.12,lying
5500,39.5,0.5,4.67,3.3,13.75,1.09,lying
5750,39.25,0.43,6.0,3.27,11.25,0.43,lying
6000,39.25,0.43,13.67,1.25,8.33,0.94,lying
6250,39.5,0.5,13.67,0.94,9.5,0.5,lying
6500,39.33,0.47,14.75,0.43,5.0,1.0,lying
6750,40.67,1.25,13.33,1.25,5.67,1.7,lying
7000,41.75,0.43,12.0,0.0,7.25,0.43,lying
7250,47.5,4.33,12.75,1.3,9.75,1.48,lying
7500,56.25,0.83,18.25,0.83,13.5,1.5,lying
7750,51.75,2.17,15.67,3.3,12.33,1.89,lying
8000,52.25,1.92,16.75,2.28,13.0,3.32,lying
8250,53.75,0.43,16.0,0.71,11.0,2.74,lying
8500,53.0,0.71,13.25,1.09,12.75,0.83,lying
8750,54.0,0.0,17.75,0.43,10.25,2.05,lying
9000,53.33,0.47,14.0,2.74,6.67,2.49,lying
9250,50.67,0.47,11.33,0.94,6.75,4.02,lying
9500,49.75,1.09,11.5,2.69,5.5,0.5,lying
9750,46.25,1.09,9.0,5.72,9.75,3.56,lying
10000,44.75,0.43,10.75,3.27,13.75,0.83,lying
10250,48.0,0.0,8.5,3.84,6.75,3.96,lying
10500,47.0,0.71,15.0,0.0,10.25,2.05,lying
10750,45.75,0.83,12.5,0.87,10.75,1.09,lying
11000,45.5,0.5,10.33,1.7,9.25,1.79,lying
11250,45.0,0.0,5.33,2.49,11.67,1.25,lying
11500,45.25,0.43,2.0,1.0,12.67,0.47,lying
11750,45.0,0.0,1.0,0.0,11.75,0.43,lying
12000,45.0,0.0,2.75,1.48,11.0,1.22,lying
12250,44.75,0.43,8.0,1.41,11.0,0.82,lying
12500,44.5,0.5,9.5,0.5,9.75,0.43,lying
12750,43.0,0.71,9.0,0.0,9.25,0.43,lying
13000,42.67,0.47,8.75,0.43,11.33,0.47,lying
13250,42.33,0.47,7.67,0.47,11.75,1.09,lying
13500,42.0,0.0,9.0,0.0,12.5,0.5,lying
13750,42.0,0.0,9.0,0.0,13.0,1.0,lying
14000,42.5,0.5,9.25,0.43,14.0,1.0,lying
14250,42.5,0.5,9.0,0.0,14.33,0.47,lying
14500,42.25,0.43,9.75,0.43,14.25,0.83,lying
14750,42.0,0.0,10.0,0.0,14.0,0.71,lying
15000,42.25,0.43,9.75,0.83,13.5,1.12,lying
15250,42.5,0.5,9.33,0.47,12.33,0.47,lying
15500,42.67,0.47,9.5,0.5,12.0,0.0,lying
15750,42.2,0.4,6.5,0.87,11.8,0.4,lying
16000,42.0,0.0,6.0,0.82,12.33,0.47,lying
16250,42.0,0.0,6.33,0.47,12.0,0.0,lying
16500,42.25,0.43,8.75,0.43,13.25,0.83,lying
16750,42.0,0.0,9.0,0.0,12.5,0.5,lying
17000,42.25,0.43,9.0,0.0,12.0,0.0,lying
17250,42.25,0.43,9.0,0.0,12.0,0.0,lying
17500,42.5,0.5,8.25,0.43,11.25,0.83,lying
17750,42.0,0.0,7.5,0.5,11.0,1.0,lying
18000,42.0,0.0,8.5,0.5,12.0,0.0,lying
18250,42.0,0.0,9.0,0.0,12.0,0.0,lying
18500,42.0,0.0,9.33,0.47,12.0,0.0,lying
18750,42.0,0.0,8.25,0.83,12.25,0.43,lying
19000,42.0,0.0,5.33,1.7,12.67,0.94,lying
19250,42.4,0.49,4.4,2.33,12.0,0.0,lying
19500,42.0,0.0,9.0,0.71,12.25,0.43,lying
19750,42.25,0.43,8.75,2.77,11.5,1.5,lying
20000,42.0,0.0,7.33,1.25,11.75,1.79,lying
20250,42.25,0.43,10.75,1.09,7.25,3.03,lying
20500,42.5,0.5,8.5,1.12,8.25,2.59,lying
20750,42.25,0.43,9.5,0.87,9.0,3.0,lying
21000,42.25,0.43,8.5,1.5,12.0,0.0,lying
21250,42.0,0.0,4.0,1.0,10.67,1.25,lying
21500,42.5,0.5,1.0,0.0,11.75,0.43,lying
21750,42.0,0.0,0.0,0.0,12.75,0.83,lying
22000,42.0,0.0,3.5,1.5,12.0,0.0,lying
22250,42.0,0.0,4.0,1.58,12.25,0.43,lying
22500,42.5,0.5,4.33,0.94,12.5,0.5,lying
22750,42.0,0.0,3.0,0.0,11.25,1.3,lying
23000,42.0,0.0,1.5,0.5,8.67,0.47,lying
23250,42.0,0.0,3.75,1.3,8.75,1.09,lying
23500,42.0,0.0,3.0,0.0,6.5,4.5,lying
23750,42.25,0.43,5.33,0.94,11.5,0.87,lying
24000,42.33,0.47,3.67,0.47,11.5,0.5,lying
24250,42.25,0.43,2.67,1.25,10.75,0.43,lying
24500,42.25,0.43,2.0,0.0,12.0,1.41,lying
24750,42.25,0.43,5.33,0.94,12.75,0.83,lying
25000,42.25,0.43,4.33,1.25,12.5,0.87,lying
25250,42.25,0.43,0.0,0.0,12.5,1.12,lying
