# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,29.0,0.0,2.75,0.43,10.2,0.75,lying
250,29.33,0.47,2.5,0.5,10.33,0.94,lying
500,29.0,0.0,1.5,0.5,10.25,0.43,lying
750,29.25,0.43,1.5,0.5,10.25,0.83,lying
1000,29.0,0.0,1.0,0.0,10.5,1.12,lying
1250,29.5,0.5,2.33,0.47,10.25,0.83,lying
1500,29.0,0.0,4.33,0.47,9.5,0.5,lying
1750,29.0,0.0,4.0,0.0,9.5,0.5,lying
2000,29.0,0.0,4.5,0.5,9.5,0.5,lying
2250,29.0,0.0,5.0,0.71,10.5,0.87,lying
2500,29.0,0.0,4.0,0.82,9.5,0.5,lying
2750,29.0,0.0,5.0,0.82,9.25,0.43,lying
3000,29.0,0.0,6.0,0.0,11.0,0.82,lying
3250,29.0,0.0,6.75,0.43,12.0,0.0,lying
3500,29.25,0.43,6.33,0.47,12.0,0.0,lying
3750,29.33,0.47,6.0,0.0,12.0,0.0,lying
4000,29.0,0.0,6.0,0.0,12.0,0.0,lying
4250,29.0,0.0,6.0,0.0,12.0,0.0,lying
4500,29.0,0.0,6.5,0.5,11.75,0.43,lying
4750,29.0,0.0,6.67,0.47,11.75,0.43,lying
5000,29.0,0.0,6.0,0.0,11.75,0.43,lying
5250,29.0,0.0,6.0,0.0,12.0,0.0,lying
5500,29.0,0.0,6.0,0.0,11.5,0.5,lying
5750,29.0,0.0,5.75,0.43,11.6,0.49,lying
6000,29.25,0.43,6.5,0.87,11.25,0.83,lying
6250,29.33,0.47,6.0,0.0,11.67,0.47,lying
6500,29.25,0.43,5.25,0.43,11.5,0.5,lying
6750,30.0,0.0,6.0,0.0,11.5,0.5,lying
7000,29.0,0.0,6.25,0.43,11.75,0.43,lying
7250,29.0,0.0,6.0,0.0,11.75,0.43,lying
7500,29.0,0.0,6.75,0.43,12.0,0.0,lying
7750,29.5,0.5,7.0,0.0,12.0,0.0,lying
8000,29.25,0.43,7.33,0.47,12.0,0.0,lying
8250,29.0,0.0,7.5,0.5,11.75,0.43,lying
8500,29.0,0.0,6.75,0.43,12.0,0.0,lying
8750,29.33,0.47,6.25,0.43,12.0,0.0,lying
9000,29.0,0.0,6.67,0.94,11.75,0.43,lying
9250,29.0,0.0,4.5,0.87,10.5,1.12,lying
9500,29.25,0.43,7.0,0.71,11.5,0.5,lying
9750,29.0,0.0,4.75,1.09,9.5,0.5,lying
10000,29.0,0.0,5.67,0.47,9.5,0.5,lying
10250,28.5,0.5,6.25,0.43,9.25,0.43,lying
10500,28.0,0.0,7.0,0.71,9.25,0.43,lying
10750,28.25,0.43,5.75,1.79,9.5,0.5,lying
11000,28.0,0.0,4.67,0.94,9.5,0.5,lying
11250,28.5,0.5,5.0,0.0,8.33,0.47,lying
11500,28.0,0.0,6.75,0.83,7.25,1.09,lying
11750,28.5,0.5,7.75,0.43,8.0,0.71,lying
12000,28.25,0.43,6.75,1.09,9.33,0.47,lying
12250,27.33,0.47,5.75,1.09,8.5,0.5,lying
12500,28.67,0.47,8.0,2.0,8.33,0.47,lying
12750,28.75,0.83,8.0,1.41,7.0,0.71,lying
13000,28.75,0.83,9.5,1.12,4.0,2.16,lying
13250,30.0,0.0,6.0,0.82,6.25,1.92,lying
13500,29.75,0.43,6.0,3.32,7.0,1.41,lying
13750,29.0,1.0,3.75,2.38,6.67,1.89,lying
14000,29.75,0.43,7.0,3.56,6.0,0.0,lying
14250,29.5,0.5,8.0,4.32,5.0,0.0,lying
14500,30.0,0.0,8.0,2.45,6.75,3.34,lying
14750,29.5,0.5,8.5,0.5,8.75,1.09,lying
15000,30.0,0.0,9.75,2.49,11.5,0.87,lying
15250,29.5,0.5,7.0,1.0,11.0,0.82,lying
15500,29.0,0.0,2.5,0.5,5.25,1.3,lying
15750,29.5,0.5,5.0,1.0,9.25,0.83,lying
16000,29.5,0.5,7.0,0.71,8.5,2.87,lying
16250,29.75,0.43,8.67,1.25,8.5,1.5,lying
16500,29.67,0.47,6.0,0.0,2.33,1.25,lying
16750,29.75,0.43,5.5,2.96,5.25,2.86,lying
17000,30.0,0.0,10.0,1.41,7.0,1.41,lying
17250,30.0,0.0,7.75,2.95,8.75,1.64,lying
17500,30.0,0.0,6.75,3.49,6.5,0.87,lying
17750,29.25,0.43,6.75,2.28,8.0,2.55,lying
18000,29.25,0.43,6.5,2.69,10.75,1.64,lying
18250,29.5,0.5,9.0,2.12,10.5,1.12,lying
18500,29.75,0.43,6.5,1.8,7.5,3.2,lying
18750,29.5,0.5,5.0,0.0,9.67,2.62,lying
