# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,39.5,0.5,12.0,0.0,0.0,0.0,lying
250,39.75,0.83,13.0,0.0,0.0,0.0,lying
500,40.0,1.0,12.67,0.47,0.0,0.0,lying
750,40.0,0.71,12.5,0.5,1.0,0.0,lying
1000,40.0,0.82,12.5,0.87,1.5,0.5,lying
1250,40.0,1.0,12.0,0.0,1.75,0.43,lying
1500,40.0,0.82,12.0,0.0,2.0,0.71,lying
1750,40.25,0.83,12.0,0.0,1.0,0.0,lying
2000,40.0,0.82,12.0,0.0,1.0,0.0,lying
2250,39.75,0.83,12.0,0.0,1.0,0.0,lying
2500,40.0,0.71,12.25,0.43,1.0,0.0,lying
2750,40.0,0.71,12.0,0.0,1.0,0.0,lying
3000,40.0,1.0,12.0,0.0,1.0,0.0,lying
3250,39.75,0.83,12.67,0.94,1.33,0.47,lying
3500,39.67,0.47,12.25,0.43,1.0,0.0,lying
3750,40.0,1.0,12.5,0.5,1.0,0.0,lying
4000,40.0,1.0,12.67,0.47,0.0,0.0,lying
4250,40.0,1.0,12.33,0.47,1.0,0.0,lying
4500,40.0,1.0,12.25,0.43,0.0,0.0,lying
4750,40.0,0.71,12.0,0.0,0.0,0.0,lying
5000,40.0,1.0,12.0,0.0,0.0,0.0,lying
5250,40.25,0.83,12.67,0.47,0.0,0.0,lying
5500,40.0,1.0,12.5,0.5,0.0,0.0,lying
5750,39.75,0.83,12.5,0.5,0.0,0.0,lying
6000,40.33,0.94,12.0,0.0,1.0,0.0,lying
6250,39.75,0.83,12.0,0.0,1.0,0.0,lying
6500,40.0,0.71,12.0,0.0,1.33,0.47,lying
6750,40.0,0.82,12.0,0.0,2.0,0.0,lying
7000,40.0,1.0,12.0,0.0,1.0,0.0,lying
7250,40.0,1.0,12.0,0.0,1.0,0.0,lying
7500,40.0,0.82,12.0,0.0,2.0,0.0,lying
7750,39.75,0.83,12.25,0.43,1.0,0.0,lying
8000,40.0,1.0,13.0,0.0,0.0,0.0,lying
8250,39.33,0.47,13.33,0.47,0.0,0.0,lying
8500,39.75,0.83,12.67,0.47,1.0,0.0,lying
8750,40.33,0.94,12.0,0.0,1.0,0.0,lying
9000,40.0,1.0,12.0,0.0,1.0,0.0,lying
9250,39.67,0.94,12.33,0.47,1.5,0.5,lying
9500,40.33,0.47,12.33,0.47,1.0,0.0,lying
9750,40.0,0.82,12.0,0.0,1.67,0.47,lying
10000,40.0,1.0,12.0,0.0,1.33,0.47,lying
10250,40.25,0.83,12.0,0.0,1.75,0.83,lying
10500,40.0,1.0,12.0,0.0,1.5,0.5,lying
10750,39.75,0.83,12.0,0.0,1.75,0.83,lying
11000,40.0,1.0,12.0,0.0,1.33,0.47,lying
11250,40.0,1.0,12.0,0.0,0.0,0.0,lying
11500,40.0,1.0,12.0,0.0,1.0,0.0,lying
11750,40.0,0.71,12.0,0.0,0.0,0.0,lying
12000,40.0,1.0,12.0,0.0,0.0,0.0,lying
12250,40.0,1.0,12.0,0.0,1.0,0.0,lying
12500,40.25,0.83,12.0,0.0,1.5,0.5,lying
12750,40.25,0.83,12.0,0.0,2.0,0.71,lying
13000,39.67,0.94,12.67,0.94,1.5,0.5,lying
13250,40.0,1.0,12.0,0.0,1.5,0.5,lying
13500,40.67,0.47,12.0,0.0,1.0,0.0,lying
13750,40.25,0.83,12.0,0.0,1.5,0.5,lying
14000,39.75,0.83,12.0,0.0,1.67,0.94,lying
14250,40.25,0.83,12.0,0.0,1.33,0.47,lying
14500,39.75,0.83,12.0,0.0,1.25,0.43,lying
14750,40.33,0.94,12.0,0.0,0.0,0.0,lying
15000,39.75,0.83,12.25,0.43,1.33,0.47,lying
15250,40.0,1.0,12.25,0.43,1.0,0.0,lying
15500,40.25,0.83,12.25,0.43,0.0,0.0,lying
15750,40.0,0.82,12.0,0.0,0.0,0.0,lying
16000,40.25,0.83,12.25,0.43,0.0,0.0,lying
16250,39.67,0.94,12.0,0.0,0.0,0.0,lying
16500,40.0,0.71,12.25,0.43,1.5,0.5,lying
16750,39.75,0.83,12.0,0.0,2.33,1.25,lying
17000,40.25,0.83,12.25,0.43,1.25,0.43,lying
17250,40.0,1.0,12.5,0.5,1.0,0.0,lying
17500,40.0,1.0,12.0,0.0,1.5,0.5,lying
17750,40.5,0.5,12.0,0.0,1.0,0.0,lying
18000,40.25,0.83,12.0,0.0,1.0,0.0,lying
18250,40.25,0.83,12.0,0.0,1.0,0.0,lying
18500,40.0,1.0,12.0,0.0,0.0,0.0,lying
18750,40.0,1.0,12.0,0.0,1.0,0.0,lying
19000,40.0,1.0,12.0,0.0,1.25,0.43,lying
19250,39.75,0.83,12.0,0.0,1.33,0.47,lying
19500,40.33,0.94,12.0,0.0,2.0,0.0,lying
19750,40.67,0.47,12.0,0.0,1.0,0.0,lying
20000,40.0,0.71,12.0,0.0,1.0,0.0,lying
20250,41.0,0.0,12.0,0.0,1.0,0.0,lying
20500,40.0,0.82,12.0,0.0,1.0,0.0,lying
20750,39.5,0.5,12.0,0.0,1.0,0.0,lying
21000,39.33,0.47,12.0,0.0,1.0,0.0,lying
21250,39.75,0.83,12.0,0.0,1.0,0.0,lying
21500,40.0,0.82,12.0,0.0,1.0,0.0,lying
21750,40.0,1.0,12.0,0.0,1.0,0.0,lying
22000,39.75,0.83,12.0,0.0,1.5,0.5,lying
22250,39.75,0.83,12.0,0.0,1.5,0.5,lying
22500,39.92,0.95,12.0,0.0,1.0,0.0,lying
22750,39.92,0.95,12.0,0.0,1.0,0.0,lying
23000,41.0,0.0,12.0,0.0,1.0,0.0,lying
23250,40.33,0.47,12.0,0.0,0.0,0.0,lying
23500,39.75,0.83,12.0,0.0,1.0,0.0,lying
23750,40.0,1.0,12.0,0.0,1.0,0.0,lying
24000,40.0,0.71,12.0,0.0,1.0,0.0,lying
24250,40.0,0.71,12.0,0.0,1.0,0.0,lying
24500,39.75,0.83,12.25,0.43,1.0,0.0,lying
24750,39.75,0.83,12.0,0.0,1.0,0.0,lying
25000,40.0,0.71,12.0,0.0,1.0,0.0,lying
25250,39.75,0.43,11.75,0.43,3.5,2.5,lying
25500,40.0,1.0,12.0,0.0,2.33,1.25,lying
25750,40.33,0.94,11.5,1.12,0.0,0.0,lying
26000,40.25,0.83,10.5,1.5,3.5,0.5,lying
26250,40.0,0.82,13.33,0.47,2.5,1.5,lying
26500,40.0,1.0,14.5,0.87,5.0,0.82,lying
26750,40.25,0.83,13.0,0.0,4.0,0.82,lying
27000,40.5,0.5,12.5,0.5,1.0,0.0,lying
27250,40.5,0.5,13.25,0.43,1.0,0.0,lying
27500,40.25,0.83,13.5,0.5,2.0,1.41,lying
27750,40.25,0.83,12.5,0.5,5.75,1.09,lying
28000,40.0,1.0,12.75,0.43,6.5,1.8,lying
28250,40.25,0.83,12.0,0.0,8.75,0.43,lying
28500,40.0,1.0,11.75,0.43,9.5,0.87,lying
28750,39.75,0.83,12.0,0.0,10.0,0.0,lying
29000,39.75,0.83,10.75,0.43,10.5,1.12,lying
29250,40.33,0.47,10.5,0.5,10.67,0.94,lying
29500,40.0,0.82,10.0,1.41,12.75,0.83,lying
29750,40.5,0.5,12.0,0.0,9.25,2.17,lying
30000,40.0,0.82,11.0,0.82,5.25,2.38,lying
30250,40.5,0.5,10.75,1.09,5.25,1.09,lying
30500,39.75,0.83,11.5,0.87,7.67,3.09,lying
30750,39.75,0.83,10.25,1.3,11.75,0.43,lying
31000,40.0,1.0,12.0,0.0,8.25,3.11,lying
31250,40.0,1.0,13.0,0.71,3.0,2.0,lying
31500,39.75,0.83,12.0,0.0,1.0,0.0,lying
31750,39.67,0.94,9.67,0.47,4.0,1.22,lying
32000,39.75,0.43,9.0,0.82,9.0,0.0,lying
32250,39.67,0.47,10.25,0.83,9.33,0.47,lying
32500,39.5,0.5,11.0,0.71,10.0,1.22,lying
32750,39.33,0.47,12.0,0.0,11.5,0.87,lying
33000,39.5,0.5,12.0,0.0,11.25,0.43,lying
33250,39.75,0.43,11.0,1.22,12.0,1.22,lying
33500,39.5,0.5,12.0,0.0,6.5,2.18,lying
33750,39.5,0.5,12.0,0.0,6.0,0.82,lying
34000,39.5,0.5,12.0,0.0,7.0,0.71,lying
34250,39.75,0.83,12.0,0.0,6.67,0.94,lying
34500,39.5,0.5,11.0,1.41,4.33,2.49,lying
34750,40.0,1.0,10.0,0.82,2.0,1.0,lying
35000,40.0,0.71,11.5,0.5,4.33,1.25,lying
35250,39.67,0.47,12.0,0.0,1.0,0.0,lying
35500,39.4,0.49,12.0,0.0,2.6,1.5,lying
35750,39.67,0.47,12.0,0.0,4.0,0.0,lying
36000,39.33,0.47,10.0,1.63,11.0,1.73,lying
36250,39.5,0.5,11.75,0.43,7.25,1.3,lying
36500,39.5,0.5,11.67,0.47,8.0,0.71,lying
36750,39.5,0.5,12.0,0.0,8.33,0.47,lying
37000,39.5,0.5,12.0,0.0,8.25,0.83,lying
37250,39.5,0.5,12.0,0.0,7.33,0.47,lying
37500,39.5,0.5,12.0,0.0,9.25,0.43,lying
37750,39.67,0.47,11.25,1.3,12.33,0.47,lying
38000,39.5,0.5,11.5,0.87,10.0,1.63,lying
38250,39.5,0.5,12.0,0.0,7.67,0.47,lying
38500,39.33,0.47,12.0,0.0,7.75,0.43,lying
38750,39.33,0.47,12.0,0.0,7.0,0.71,lying
39000,39.5,0.5,12.0,0.0,6.25,0.83,lying
39250,39.5,0.5,12.0,0.0,6.0,0.82,lying
39500,39.5,0.5,12.75,0.43,7.0,0.0,lying
39750,39.5,0.5,12.75,0.43,6.0,0.0,lying
40000,39.5,0.5,13.0,0.0,7.0,1.0,lying
40250,40.0,0.0,12.67,0.47,6.0,0.71,lying
40500,39.5,0.5,12.33,0.47,5.33,0.47,lying
40750,39.5,0.5,13.0,1.22,5.75,0.43,lying
41000,39.75,0.83,13.0,0.71,5.75,1.09,lying
41250,40.0,0.82,13.0,0.0,6.33,0.47,lying
41500,39.5,0.5,13.5,0.5,5.75,0.83,lying
41750,39.5,0.5,13.0,0.0,7.5,0.5,lying
42000,39.5,0.5,13.0,0.71,7.25,1.09,lying
42250,39.5,0.5,12.0,0.0,7.5,0.5,lying
42500,39.33,0.47,12.0,0.0,5.33,0.47,lying
42750,39.5,0.5,12.0,0.0,3.5,0.5,lying
43000,39.67,0.94,12.0,0.0,4.5,0.5,lying
43250,39.33,0.47,12.0,0.0,7.25,0.83,lying
43500,39.75,0.43,12.0,0.0,6.33,0.47,lying
43750,39.5,0.5,12.0,0.0,6.75,0.83,lying
44000,39.75,0.83,12.0,0.0,6.67,0.47,lying
44250,39.5,0.5,12.0,0.0,6.33,0.47,lying
44500,39.67,0.47,12.0,0.0,8.0,0.82,lying
44750,39.5,0.5,12.0,0.0,6.0,1.58,lying
45000,39.5,0.5,12.25,0.43,2.33,0.47,lying
45250,39.5,0.5,12.33,0.47,4.0,0.0,lying
45500,39.5,0.5,12.0,0.0,3.5,1.12,lying
45750,39.5,0.5,12.0,0.0,1.0,0.0,lying
46000,39.5,0.5,12.0,0.0,2.67,1.7,lying
46250,39.5,0.5,12.0,0.0,3.5,0.5,lying
46500,39.5,0.5,9.75,0.83,2.0,0.82,lying
46750,39.75,0.83,10.25,0.43,3.75,1.92,lying
