# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,41.25,1.3,24.0,0.0,32.33,0.94,bending1
250,41.0,1.0,22.5,1.12,33.5,0.87,bending1
500,44.25,0.83,21.75,0.83,31.5,1.5,bending1
750,45.0,0.0,20.0,1.22,30.0,0.0,bending1
1000,45.25,0.43,15.25,2.86,30.5,0.5,bending1
1250,45.33,0.47,11.5,0.5,30.0,0.0,bending1
1500,46.75,0.43,13.0,0.82,30.0,0.0,bending1
1750,46.33,0.47,12.33,0.47,30.0,0.0,bending1
2000,45.5,0.5,12.33,0.47,29.67,0.47,bending1
2250,45.0,0.0,14.5,1.12,30.0,0.0,bending1
2500,45.0,0.0,18.0,0.71,27.25,1.79,bending1
2750,45.0,0.0,16.33,1.25,26.0,0.71,bending1
3000,45.0,0.0,17.75,0.43,25.0,1.22,bending1
3250,45.0,0.0,15.75,1.92,25.75,1.3,bending1
3500,45.0,0.0,13.25,0.43,27.0,0.0,bending1
3750,45.0,0.0,14.25,0.43,27.0,0.0,bending1
4000,45.0,0.0,17.0,1.58,26.25,0.83,bending1
4250,45.0,0.0,18.75,1.09,25.25,0.83,bending1
4500,45.0,0.0,15.5,0.5,23.5,0.5,bending1
4750,45.0,0.0,16.5,0.5,24.5,0.87,bending1
5000,44.5,0.5,16.0,1.22,21.75,0.43,bending1
5250,45.0,0.0,18.75,0.83,21.5,0.5,bending1
5500,44.5,0.5,20.75,0.43,21.25,0.43,bending1
5750,44.5,0.5,18.5,0.87,21.0,0.0,bending1
6000,44.5,0.5,20.75,0.43,21.5,0.87,bending1
6250,44.5,0.5,21.0,0.0,23.25,0.43,bending1
6500,45.0,0.0,20.75,0.43,23.25,0.83,bending1
6750,45.0,0.0,22.0,0.71,24.0,0.0,bending1
7000,45.0,0.0,23.0,0.82,23.67,0.47,bending1
7250,45.0,0.0,19.5,3.35,23.5,3.04,bending1
7500,45.0,0.0,15.5,2.5,27.75,0.43,bending1
7750,45.0,0.0,19.0,0.71,24.0,0.0,bending1
8000,45.0,0.0,19.0,2.12,23.67,0.47,bending1
8250,45.0,0.0,21.75,0.43,24.33,0.47,bending1
8500,45.0,0.0,19.0,2.0,24.5,0.5,bending1
8750,45.0,0.0,18.75,0.43,28.25,0.83,bending1
9000,45.0,0.0,17.5,1.66,26.75,1.79,bending1
9250,45.0,0.0,7.75,4.32,25.75,1.79,bending1
9500,45.0,0.0,9.33,2.62,28.25,0.83,bending1
9750,45.0,0.0,18.5,0.87,25.75,1.09,bending1
10000,45.0,0.0,18.75,0.43,25.25,1.3,bending1
10250,45.0,0.0,20.0,0.82,21.33,0.47,bending1
10500,45.0,0.0,20.67,0.47,22.0,1.0,bending1
10750,45.0,0.0,20.0,0.71,23.5,0.87,bending1
11000,45.0,0.0,18.33,0.47,25.0,0.82,bending1
11250,45.0,0.0,19.2,0.4,25.0,1.1,bending1
11500,45.0,0.0,19.67,0.94,23.33,0.47,bending1
11750,45.0,0.0,21.0,0.0,23.75,0.43,bending1
12000,45.0,0.0,19.5,1.12,24.33,0.47,bending1
12250,45.0,0.0,14.33,1.25,24.5,0.5,bending1
12500,45.0,0.0,13.0,0.71,22.0,1.22,bending1
12750,45.0,0.0,15.25,0.83,19.5,0.87,bending1
13000,45.0,0.0,17.75,0.43,22.0,0.71,bending1
13250,45.0,0.0,17.75,0.43,23.5,0.87,bending1
13500,45.0,0.0,18.25,0.43,22.75,0.43,bending1
13750,45.0,0.0,19.5,0.5,21.0,2.24,bending1
14000,45.0,0.0,20.5,0.5,23.75,0.43,bending1
14250,45.0,0.0,20.0,0.0,24.0,0.0,bending1
14500,45.0,0.0,19.25,1.3,23.75,0.43,bending1
14750,45.0,0.0,20.0,1.0,23.67,0.47,bending1
15000,45.0,0.0,20.75,0.43,24.0,0.0,bending1
15250,45.0,0.0,20.0,1.22,23.75,0.43,bending1
15500,45.0,0.0,16.0,2.16,22.75,1.3,bending1
15750,45.0,0.0,14.5,0.5,21.25,0.43,bending1
16000,45.25,0.43,16.0,2.12,22.0,1.22,bending1
16250,45.25,0.43,17.5,1.66,23.75,0.43,bending1
16500,45.0,0.0,15.0,0.71,23.5,1.5,bending1
16750,45.25,0.43,15.0,0.71,23.75,0.43,bending1
17000,45.0,0.0,13.33,1.89,23.67,0.47,bending1
17250,45.0,0.0,15.5,1.66,25.5,1.12,bending1
17500,45.0,0.0,15.0,0.71,24.25,0.43,bending1
17750,45.0,0.0,17.25,2.86,24.0,1.63,bending1
18000,45.0,0.0,18.75,2.49,25.5,1.12,bending1
18250,45.0,0.0,20.25,1.3,24.75,0.83,bending1
18500,45.0,0.0,20.33,0.47,23.0,0.71,bending1
18750,45.0,0.0,20.5,0.5,24.0,2.12,bending1
19000,45.0,0.0,19.5,0.87,27.25,0.43,bending1
19250,45.0,0.0,17.5,1.8,24.0,1.87,bending1
19500,45.0,0.0,20.25,0.83,21.75,0.83,bending1
19750,45.0,0.0,18.0,0.71,23.5,0.87,bending1
20000,45.0,0.0,18.75,0.43,24.5,0.5,bending1
20250,45.0,0.0,18.33,0.47,23.67,0.47,bending1
20500,45.0,0.0,20.25,0.43,21.0,0.0,bending1
20750,45.0,0.0,18.75,0.83,22.0,1.41,bending1
21000,45.0,0.0,17.0,0.0,24.0,0.0,bending1
21250,45.0,0.0,18.0,0.0,24.0,0.0,bending1
21500,45.0,0.0,18.25,0.43,23.5,0.5,bending1
21750,45.0,0.0,18.0,0.0,24.0,0.0,bending1
22000,45.0,0.0,18.0,0.0,24.0,0.0,bending1
22250,45.0,0.0,17.0,0.82,23.67,0.47,bending1
22500,45.0,0.0,16.33,0.47,24.33,0.47,bending1
22750,45.0,0.0,16.75,0.43,23.75,0.43,bending1
23000,45.0,0.0,18.75,0.83,24.0,0.0,bending1
23250,45.0,0.0,18.5,0.5,23.75,0.43,bending1
23500,45.0,0.0,16.5,0.5,23.33,0.47,bending1
23750,45.0,0.0,20.0,1.22,25.25,1.3,bending1
24000,45.0,0.0,15.67,2.62,26.5,0.87,bending1
24250,45.0,0.0,16.0,2.45,26.5,0.87,bending1
24500,45.0,0.0,18.75,1.3,25.0,1.22,bending1
24750,45.0,0.0,21.5,1.5,24.0,0.71,bending1
25000,45.0,0.0,20.75,1.79,23.25,1.3,bending1
25250,45.0,0.0,22.5,1.66,23.75,1.79,bending1
25500,45.0,0.0,16.25,3.49,17.75,3.42,bending1
25750,45.0,0.0,11.67,2.05,15.0,4.24,bending1
26000,45.0,0.0,13.75,1.09,18.25,1.09,bending1
26250,45.0,0.0,14.75,3.49,22.0,1.22,bending1
26500,45.0,0.0,18.25,1.79,24.5,0.87,bending1
26750,45.0,0.0,19.5,6.18,23.0,3.56,bending1
27000,45.0,0.0,17.0,1.41,23.75,0.43,bending1
27250,45.0,0.0,15.25,4.55,24.5,1.5,bending1
27500,45.0,0.0,18.0,3.67,26.0,0.71,bending1
27750,45.0,0.0,19.0,10.03,22.75,5.26,bending1
28000,45.0,0.0,13.75,3.49,26.25,1.48,bending1
28250,45.0,0.0,21.0,0.0,26.0,0.71,bending1
28500,45.0,0.0,20.25,1.3,25.0,0.71,bending1
28750,44.5,0.5,22.0,1.0,25.25,0.83,bending1
29000,44.5,0.5,23.5,0.87,26.75,0.43,bending1
29250,44.75,0.43,24.0,0.0,27.25,0.83,bending1
29500,44.75,0.43,24.75,0.83,25.5,1.12,bending1
29750,44.5,0.5,26.67,0.47,24.67,1.7,bending1
30000,43.5,0.5,26.67,0.47,21.67,0.47,bending1
30250,43.25,0.43,27.0,0.0,23.75,0.43,bending1
30500,43.5,0.5,26.5,0.5,23.75,0.43,bending1
30750,42.75,0.83,26.5,0.5,24.0,0.0,bending1
31000,42.75,0.43,27.0,0.0,24.25,0.43,bending1
31250,43.67,0.47,26.75,0.43,25.0,1.41,bending1
31500,43.33,0.47,26.0,1.41,24.25,0.43,bending1
31750,43.0,0.71,24.5,0.5,24.25,0.43,bending1
32000,42.5,0.5,24.5,0.5,24.0,0.0,bending1
32250,43.25,0.83,24.0,0.0,23.75,0.43,bending1
32500,43.5,0.5,24.0,0.0,23.5,0.5,bending1
32750,44.25,0.43,24.0,0.0,22.75,1.09,bending1
33000,44.33,0.47,24.0,0.0,23.75,0.43,bending1
33250,44.75,0.43,24.0,0.0,22.0,0.82,bending1
33500,45.0,0.0,23.5,0.87,24.0,0.0,bending1
33750,45.0,0.0,24.25,0.43,23.33,0.47,bending1
34000,45.0,0.0,24.0,0.0,23.0,0.82,bending1
34250,45.0,0.0,24.0,0.0,22.25,0.83,bending1
34500,45.0,0.0,24.0,0.0,22.75,0.83,bending1
34750,45.0,0.0,24.0,0.0,21.5,0.5,bending1
35000,45.0,0.0,23.5,0.5,23.25,1.3,bending1
35250,45.0,0.0,24.0,0.0,24.0,0.0,bending1
35500,47.25,0.83,22.75,1.3,25.5,1.12,bending1
35750,48.0,0.0,19.75,0.83,24.0,0.0,bending1
36000,46.75,1.09,21.0,0.0,23.5,0.5,bending1
36250,45.25,0.43,19.75,1.3,23.25,0.83,bending1
36500,44.25,0.83,21.5,1.5,21.0,0.0,bending1
36750,43.0,0.71,23.25,1.3,21.25,0.43,bending1
37000,43.25,0.83,20.33,0.94,21.67,0.94,bending1
37250,43.5,0.5,14.0,3.24,20.0,2.55,bending1
37500,44.0,0.71,12.0,0.71,22.0,1.22,bending1
37750,44.75,0.43,12.0,2.45,21.33,2.05,bending1
38000,45.0,0.0,12.5,2.29,22.25,0.83,bending1
38250,45.0,0.0,14.0,3.08,22.0,0.0,bending1
38500,45.0,0.0,16.75,1.3,22.0,1.0,bending1
38750,44.5,0.5,14.75,1.79,23.25,1.3,bending1
