# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,44.5,0.5,15.0,0.71,9.25,0.43,standing
250,44.75,0.43,13.0,0.71,11.25,0.83,standing
500,41.33,0.94,15.33,0.47,11.0,1.22,standing
750,39.5,0.87,16.75,1.09,10.0,1.58,standing
1000,39.25,0.43,15.75,2.49,15.25,2.17,standing
1250,39.0,0.0,16.75,2.59,15.0,2.12,standing
1500,39.5,0.5,21.25,1.09,15.75,3.27,standing
1750,38.5,0.87,24.0,0.0,22.0,0.71,standing
2000,37.0,1.0,24.0,0.0,21.0,0.0,standing
2250,37.5,0.5,21.25,0.43,18.75,2.49,standing
2500,37.67,1.25,18.5,1.5,7.33,4.11,standing
2750,37.0,1.0,19.75,0.83,9.25,3.9,standing
3000,36.67,0.94,17.0,1.41,11.0,1.63,standing
3250,37.0,1.0,15.33,0.47,13.67,0.94,standing
3500,37.0,1.0,14.67,0.47,12.67,0.47,standing
3750,37.25,0.83,16.0,1.22,10.0,0.71,standing
4000,38.0,1.0,17.75,0.43,6.0,3.08,standing
4250,38.0,1.0,17.25,0.83,6.0,0.0,standing
4500,38.25,0.83,18.0,0.0,5.67,1.7,standing
4750,36.67,0.94,18.0,0.0,7.33,1.25,standing
5000,36.75,0.83,17.6,1.02,11.2,0.75,standing
5250,36.75,0.83,17.0,0.82,11.33,0.47,standing
5500,38.5,0.5,17.6,0.49,7.8,1.6,standing
5750,40.25,1.3,16.5,0.87,6.75,2.28,standing
6000,41.25,1.3,16.25,0.43,9.0,0.71,standing
6250,38.0,1.0,15.5,0.5,4.5,1.5,standing
6500,37.67,1.25,17.25,0.83,2.0,0.0,standing
6750,37.0,1.0,16.25,1.3,4.25,1.79,standing
7000,37.25,0.83,15.25,0.43,5.5,0.5,standing
7250,37.5,1.12,13.5,1.5,3.0,1.87,standing
7500,37.33,0.47,13.33,0.94,5.67,2.05,standing
7750,37.25,0.83,14.5,0.87,7.75,1.09,standing
8000,37.0,1.0,16.25,0.83,6.5,0.5,standing
8250,38.25,0.83,14.0,0.82,8.33,1.7,standing
8500,38.5,0.5,15.0,0.71,5.75,1.3,standing
8750,38.75,0.43,15.75,0.83,6.0,0.0,standing
9000,39.0,0.0,14.5,0.87,9.0,0.0,standing
9250,39.5,0.5,11.5,0.87,9.25,0.43,standing
9500,38.0,1.0,12.0,0.0,9.67,0.47,standing
9750,37.75,0.83,14.75,2.28,8.25,2.38,standing
10000,37.67,1.25,17.75,0.43,5.0,2.83,standing
10250,38.0,1.0,17.5,0.5,2.25,1.09,standing
10500,40.0,1.58,17.0,0.71,8.0,2.35,standing
10750,42.67,0.47,17.67,0.47,10.5,1.12,standing
11000,42.25,0.43,18.0,0.0,11.25,0.83,standing
11250,42.0,0.0,17.75,0.43,10.0,0.71,standing
11500,42.0,0.0,17.5,0.87,11.5,0.5,standing
11750,42.0,0.0,15.75,0.83,11.0,0.71,standing
12000,42.75,0.83,15.25,0.43,11.0,1.87,standing
12250,42.25,0.43,14.25,0.83,12.0,0.0,standing
12500,42.0,0.0,15.0,0.0,7.33,1.89,standing
12750,41.5,0.5,14.0,0.71,3.0,0.0,standing
13000,41.67,0.47,14.25,0.83,11.0,1.63,standing
