# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,45.0,0.0,17.25,0.43,13.5,0.87,standing
250,45.0,0.0,17.75,0.43,13.75,0.83,standing
500,45.0,0.0,17.25,0.43,13.75,0.83,standing
750,45.0,0.0,16.5,1.12,14.67,0.47,standing
1000,45.0,0.0,15.5,0.5,14.25,1.48,standing
1250,45.0,0.0,15.25,0.43,14.75,0.83,standing
1500,45.0,0.0,15.0,0.0,14.75,0.83,standing
1750,45.0,0.0,15.0,0.0,15.25,0.83,standing
2000,44.75,0.43,15.0,0.0,15.75,0.83,standing
2250,44.75,0.43,15.0,0.0,15.25,0.43,standing
2500,45.0,0.0,14.75,0.43,14.5,0.87,standing
2750,45.0,0.0,14.5,0.5,12.5,0.5,standing
3000,45.0,0.0,15.0,0.0,12.33,0.47,standing
3250,45.0,0.0,15.75,0.43,12.5,0.87,standing
3500,45.0,0.0,16.5,0.5,13.0,1.22,standing
3750,45.0,0.0,16.5,0.5,13.67,0.47,standing
4000,45.0,0.0,16.67,0.47,14.67,0.47,standing
4250,45.0,0.0,18.0,0.0,14.25,0.83,standing
4500,45.0,0.0,18.25,0.43,14.4,0.49,standing
4750,45.0,0.0,18.25,0.43,15.0,0.71,standing
5000,45.0,0.0,18.75,0.43,15.67,0.47,standing
5250,45.0,0.0,19.0,0.71,15.25,0.43,standing
5500,45.0,0.0,18.0,0.0,14.5,0.5,standing
5750,44.75,0.43,16.75,0.83,15.25,0.43,standing
6000,44.33,0.47,15.0,0.0,14.5,0.5,standing
6250,44.0,0.71,15.25,0.43,13.75,1.3,standing
6500,45.0,0.0,17.25,1.3,11.0,1.22,standing
6750,45.0,0.0,18.0,0.0,10.25,0.83,standing
7000,45.0,0.0,18.75,0.43,9.25,0.43,standing
7250,45.0,0.0,19.0,0.0,11.75,1.09,standing
7500,45.0,0.0,19.25,0.43,14.0,1.22,standing
7750,45.0,0.0,19.0,0.0,14.75,0.43,standing
8000,45.0,0.0,18.0,0.0,15.75,0.43,standing
8250,45.0,0.0,18.0,0.0,16.0,0.71,standing
8500,45.0,0.0,18.0,0.0,15.67,0.94,standing
8750,45.0,0.0,17.75,0.43,15.75,0.83,standing
9000,45.0,0.0,17.75,0.43,15.75,0.83,standing
9250,45.0,0.0,17.5,0.5,15.0,0.0,standing
9500,45.0,0.0,18.0,0.0,14.75,0.43,standing
9750,45.0,0.0,18.0,0.0,14.67,0.47,standing
10000,45.0,0.0,17.25,0.43,13.5,1.12,standing
10250,45.0,0.0,18.0,0.0,13.5,1.12,standing
10500,45.0,0.0,18.75,0.43,14.25,0.83,standing
10750,45.0,0.0,18.5,0.5,14.5,0.5,standing
11000,45.0,0.0,18.25,0.43,15.5,0.5,standing
11250,45.0,0.0,18.5,0.5,15.5,0.5,standing
11500,45.0,0.0,18.25,0.43,16.0,0.71,standing
11750,45.0,0.0,17.0,1.0,16.75,1.3,standing
12000,45.0,0.0,15.0,0.0,16.25,0.43,standing
12250,45.0,0.0,15.0,0.0,15.25,0.43,standing
12500,45.0,0.0,15.25,0.43,14.75,0.43,standing
12750,45.0,0.0,15.0,0.0,14.75,0.43,standing
13000,44.75,0.43,16.5,1.12,14.75,0.43,standing
13250,45.0,0.0,18.0,0.0,12.67,0.47,standing
13500,45.0,0.0,18.25,0.43,14.0,1.0,standing
13750,45.0,0.0,18.25,0.43,14.0,0.82,standing
14000,45.0,0.0,18.25,0.43,15.0,1.41,standing
14250,45.0,0.0,19.25,0.43,16.25,1.09,standing
14500,44.33,0.47,20.33,0.47,17.0,1.0,standing
14750,44.5,0.5,21.0,0.0,18.0,0.71,standing
15000,44.5,0.5,20.75,0.43,17.5,0.5,standing
15250,44.75,0.43,19.5,0.5,15.25,0.43,standing
15500,44.75,0.43,19.5,0.5,13.75,1.3,standing
15750,45.0,0.0,18.0,0.0,13.5,1.12,standing
16000,45.0,0.0,19.0,0.82,12.0,0.0,standing
16250,45.0,0.0,20.75,0.43,13.33,0.47,standing
16500,45.0,0.0,20.75,0.43,14.4,0.8,standing
16750,45.0,0.0,21.0,0.0,16.5,1.12,standing
17000,45.0,0.0,21.0,0.0,17.75,0.43,standing
17250,45.0,0.0,20.0,0.71,18.0,0.0,standing
17500,45.0,0.0,18.0,0.0,16.5,1.12,standing
17750,44.33,0.47,18.0,0.0,15.75,0.83,standing
18000,44.5,0.5,17.75,0.43,17.25,0.83,standing
18250,44.25,0.83,15.0,0.71,16.75,1.09,standing
18500,43.5,0.5,13.0,0.0,17.0,0.71,standing
18750,42.75,0.83,12.0,0.0,17.0,0.71,standing
19000,42.5,0.5,12.25,0.43,16.0,0.71,standing
19250,42.75,0.43,14.0,1.22,17.0,1.22,standing
19500,43.5,0.5,16.5,1.12,17.75,0.43,standing
19750,43.5,0.5,18.5,0.87,17.75,0.43,standing
20000,44.25,0.43,18.5,0.5,17.25,0.83,standing
20250,42.75,0.83,17.5,0.5,17.5,0.5,standing
20500,43.0,1.0,15.5,0.5,17.75,0.43,standing
20750,43.25,0.43,15.0,0.0,17.5,0.5,standing
21000,44.5,0.5,16.33,0.94,17.67,0.47,standing
21250,44.5,0.5,16.67,0.47,17.67,0.47,standing
21500,44.6,0.49,16.8,0.75,18.0,0.0,standing
21750,44.5,0.5,15.25,0.43,18.0,0.0,standing
22000,43.0,0.82,15.0,0.0,17.5,0.5,standing
22250,42.33,0.47,15.0,0.0,16.5,1.12,standing
22500,43.25,0.43,15.0,0.0,16.75,0.83,standing
22750,44.0,0.0,15.25,0.43,15.25,0.43,standing
23000,44.5,0.5,15.75,0.83,14.75,0.43,standing
23250,44.5,0.5,15.0,0.0,15.0,1.22,standing
