# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,46.25,0.43,18.25,0.43,14.75,0.43,standing
250,46.0,0.71,18.5,0.87,14.25,0.83,standing
500,46.25,0.83,18.5,0.87,13.75,0.83,standing
750,46.25,0.83,18.67,0.47,14.0,0.82,standing
1000,46.0,1.0,18.5,0.5,13.25,0.83,standing
1250,46.25,0.43,18.0,0.0,13.8,1.47,standing
1500,46.5,0.5,18.75,0.43,15.0,0.71,standing
1750,46.5,0.5,18.33,0.47,15.33,0.47,standing
2000,46.5,0.5,18.25,0.43,14.25,1.3,standing
2250,46.33,0.94,19.25,1.3,13.0,0.82,standing
2500,46.25,0.43,19.0,1.22,13.75,1.3,standing
2750,45.5,0.5,18.5,0.87,14.0,1.0,standing
3000,45.0,0.0,18.0,0.0,14.0,1.0,standing
3250,45.5,0.5,18.0,0.0,13.5,1.12,standing
3500,45.5,0.5,18.5,0.5,13.25,1.09,standing
3750,45.5,0.5,18.75,0.43,14.25,0.83,standing
4000,45.5,0.5,18.0,0.0,14.25,0.83,standing
4250,45.0,0.0,17.75,0.43,14.5,0.87,standing
4500,45.25,0.43,18.33,0.47,14.0,0.82,standing
4750,45.25,0.43,18.0,0.0,13.5,0.5,standing
5000,45.0,0.0,17.5,0.5,12.67,0.47,standing
5250,45.0,0.0,17.25,0.83,13.0,0.71,standing
5500,45.0,0.0,17.75,0.43,12.75,0.43,standing
5750,45.0,0.0,18.0,0.0,12.75,0.43,standing
6000,45.0,0.0,18.25,0.43,13.25,1.3,standing
6250,45.0,0.0,18.25,0.43,13.75,0.43,standing
6500,45.0,0.0,18.0,0.0,13.5,0.5,standing
6750,45.0,0.0,18.25,0.43,14.0,1.0,standing
7000,45.0,0.0,18.0,0.0,14.25,0.83,standing
7250,45.0,0.0,18.0,0.0,14.0,1.0,standing
7500,45.0,0.0,18.33,0.47,14.33,0.94,standing
7750,45.0,0.0,18.25,0.43,15.5,0.5,standing
8000,45.33,0.47,18.0,0.0,15.33,0.47,standing
8250,45.0,0.0,18.33,0.47,15.75,0.83,standing
8500,45.0,0.0,18.5,0.5,15.25,0.43,standing
8750,45.0,0.0,18.75,0.43,15.0,0.0,standing
9000,45.25,0.43,18.75,0.83,14.5,0.5,standing
9250,45.5,0.5,19.0,0.71,15.0,0.0,standing
9500,45.5,0.5,18.33,0.47,14.0,0.82,standing
9750,45.25,0.43,18.5,0.87,14.5,0.5,standing
10000,45.25,0.43,17.75,0.43,14.5,0.5,standing
10250,45.5,0.5,18.0,0.0,14.5,0.5,standing
10500,45.25,0.43,18.33,0.47,14.33,0.47,standing
10750,45.0,0.0,18.25,0.43,14.67,0.47,standing
11000,45.0,0.0,18.75,0.43,14.5,0.87,standing
11250,45.5,0.5,18.33,0.47,14.33,0.47,standing
11500,45.33,0.47,17.33,0.47,12.25,0.43,standing
11750,45.75,0.43,17.75,0.43,12.0,0.0,standing
12000,45.5,0.5,18.25,0.43,12.0,1.87,standing
12250,45.33,0.47,18.33,0.47,16.75,1.09,standing
12500,45.5,0.5,19.75,1.3,17.0,1.22,standing
12750,45.5,0.5,18.25,0.43,16.5,1.12,standing
13000,46.0,0.0,19.0,0.0,17.67,0.94,standing
13250,46.0,0.0,18.0,0.0,17.25,0.43,standing
13500,46.33,0.94,18.5,0.5,18.0,0.0,standing
13750,45.8,0.75,19.0,0.71,17.8,0.4,standing
14000,46.25,0.43,19.0,0.71,15.75,0.83,standing
14250,46.67,0.47,18.5,0.5,14.67,0.47,standing
14500,46.67,0.47,18.33,0.47,14.5,0.5,standing
14750,46.75,0.43,18.0,0.0,13.25,1.09,standing
15000,46.75,0.43,18.0,0.0,12.25,0.43,standing
15250,46.5,0.5,18.25,0.43,12.0,0.0,standing
15500,47.0,0.0,18.25,0.43,12.25,0.43,standing
15750,46.5,0.5,18.25,0.43,12.0,0.0,standing
16000,46.75,0.43,18.67,0.47,12.0,0.0,standing
16250,46.5,0.5,18.5,0.87,10.5,1.12,standing
16500,47.33,0.47,18.25,0.43,11.33,0.47,standing
16750,46.5,0.5,18.25,0.43,11.25,1.09,standing
17000,46.5,0.5,18.25,0.43,12.0,0.71,standing
17250,46.25,0.83,18.5,0.5,13.5,0.87,standing
17500,46.5,0.5,18.5,0.5,13.0,0.71,standing
17750,46.0,0.82,18.33,0.47,13.25,0.83,standing
18000,46.6,0.49,19.0,0.82,13.0,0.0,standing
18250,46.33,0.47,19.33,0.47,12.25,0.43,standing
18500,46.25,0.83,19.0,0.71,13.25,0.83,standing
18750,46.5,0.5,19.5,1.12,12.5,0.5,standing
19000,46.5,0.5,18.0,0.0,10.0,0.71,standing
19250,46.5,0.5,18.25,0.43,9.75,1.48,standing
19500,46.25,0.43,19.25,0.43,12.0,0.71,standing
19750,46.5,0.5,18.0,0.0,11.67,0.47,standing
20000,46.5,0.5,18.0,0.0,12.0,0.71,standing
20250,46.67,0.47,18.0,0.0,10.67,1.25,standing
20500,46.33,0.47,18.0,0.0,13.25,0.83,standing
20750,46.33,0.47,18.67,0.47,12.75,0.83,standing
21000,46.5,0.5,18.5,0.5,12.5,0.5,standing
21250,46.5,0.5,18.5,0.5,13.0,1.22,standing
21500,45.5,0.5,18.5,0.87,14.25,0.83,standing
21750,45.5,0.5,18.25,0.43,14.0,0.71,standing
22000,45.75,0.43,19.0,0.82,13.33,1.25,standing
22250,46.5,0.5,18.33,0.47,12.67,0.47,standing
22500,46.5,0.5,18.5,0.5,11.0,0.71,standing
22750,46.5,0.5,18.0,0.0,11.25,0.83,standing
23000,47.0,0.0,17.75,0.43,11.33,0.94,standing
23250,47.0,0.71,17.5,0.5,11.25,0.83,standing
23500,46.33,0.47,18.0,0.0,12.25,1.09,standing
23750,46.4,0.49,18.0,0.0,12.75,0.83,standing
24000,46.33,0.47,18.0,0.0,13.25,1.3,standing
24250,46.0,0.0,18.0,0.0,14.5,0.5,standing
24500,45.75,0.83,18.0,0.0,13.75,0.83,standing
24750,45.75,0.83,17.5,0.5,12.75,0.43,standing
25000,45.5,0.5,16.75,0.43,13.0,1.0,standing
25250,46.25,0.43,17.75,0.43,14.25,0.43,standing
