# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,46.5,0.5,11.5,0.5,20.33,0.94,standing
250,46.5,0.5,12.0,0.0,20.25,0.43,standing
500,46.5,0.5,12.0,0.0,20.5,0.5,standing
750,46.5,0.5,12.75,0.43,19.5,0.5,standing
1000,46.5,0.5,13.25,0.43,18.75,0.43,standing
1250,46.5,0.5,13.5,0.5,19.0,1.0,standing
1500,46.5,0.5,13.25,0.43,19.0,0.71,standing
1750,46.67,0.47,12.25,0.43,19.67,0.47,standing
2000,46.5,0.5,12.0,0.0,19.5,0.5,standing
2250,46.5,0.5,12.0,0.0,19.33,1.25,standing
2500,46.5,0.5,12.0,0.0,20.0,0.82,standing
2750,46.5,0.5,11.25,0.43,20.0,0.0,standing
3000,46.67,0.47,11.0,0.0,20.33,0.47,standing
3250,46.0,0.63,10.75,0.43,20.2,0.75,standing
3500,46.67,0.47,11.0,0.0,20.67,0.47,standing
3750,46.5,0.5,11.5,0.5,20.5,0.5,standing
4000,46.33,0.47,12.0,0.0,20.5,0.5,standing
4250,46.5,0.5,12.0,0.0,20.25,0.43,standing
4500,46.25,0.43,12.0,0.0,20.25,0.83,standing
4750,46.0,0.0,12.0,0.0,20.25,0.43,standing
5000,46.5,0.5,12.0,0.0,18.33,0.47,standing
5250,46.5,0.5,13.25,0.83,17.5,0.5,standing
5500,46.5,0.5,13.25,0.83,13.5,1.5,standing
5750,46.5,0.5,12.0,0.0,11.0,1.41,standing
6000,46.5,0.5,11.0,0.0,10.25,1.48,standing
6250,46.67,0.47,11.0,0.82,14.75,0.83,standing
6500,46.25,0.83,16.33,1.25,20.0,1.41,standing
6750,46.25,0.83,18.25,0.43,19.75,1.3,standing
7000,46.0,0.82,18.75,0.43,18.67,0.94,standing
7250,46.5,0.5,18.0,0.71,21.0,0.71,standing
7500,46.4,0.49,12.0,1.87,19.4,1.36,standing
7750,46.75,0.43,11.75,0.43,16.25,2.05,standing
8000,47.0,0.0,12.0,0.0,13.0,0.0,standing
8250,46.75,0.43,9.75,0.83,12.5,1.5,standing
8500,46.5,0.5,11.0,1.58,16.5,1.12,standing
8750,46.75,0.43,16.0,1.0,20.0,1.41,standing
9000,46.33,0.47,18.0,0.0,22.0,0.71,standing
9250,46.5,0.5,17.0,1.22,22.0,0.71,standing
9500,47.0,0.0,13.0,1.41,19.25,1.3,standing
9750,47.25,0.43,11.67,0.47,14.25,1.09,standing
10000,47.0,0.0,11.67,0.47,7.75,2.49,standing
10250,47.25,0.43,9.75,0.43,7.75,3.34,standing
10500,47.0,0.71,11.0,1.22,13.5,2.96,standing
10750,46.75,0.43,12.0,1.87,18.0,1.22,standing
11000,46.5,0.5,16.0,0.82,21.0,0.82,standing
11250,46.5,0.5,17.6,0.49,22.6,0.8,standing
11500,46.5,0.5,15.0,0.82,20.67,0.47,standing
11750,47.0,0.0,12.25,0.43,16.75,1.64,standing
12000,46.75,0.43,16.5,1.12,14.75,1.3,standing
12250,46.67,0.47,16.25,0.43,12.33,3.4,standing
12500,45.5,0.5,12.75,2.49,17.0,0.71,standing
12750,45.0,0.0,4.5,2.5,17.0,1.22,standing
13000,45.0,0.0,15.5,2.5,17.75,1.09,standing
13250,45.0,0.0,16.5,1.66,20.5,0.87,standing
13500,46.5,0.5,13.75,1.48,20.25,1.3,standing
13750,47.25,0.43,15.5,0.87,17.25,0.83,standing
14000,47.5,0.5,16.75,1.09,16.0,2.55,standing
14250,47.5,0.5,14.0,2.45,12.0,3.67,standing
14500,47.5,0.5,12.5,2.5,11.25,0.83,standing
14750,46.5,0.5,11.0,3.54,13.25,1.3,standing
15000,46.0,1.0,6.5,3.64,18.25,2.17,standing
15250,45.5,0.5,13.67,1.25,21.25,1.09,standing
15500,45.5,0.5,14.0,1.0,22.0,0.71,standing
15750,45.5,0.5,12.25,0.43,20.0,1.22,standing
16000,46.0,0.0,4.67,1.25,17.0,1.22,standing
16250,46.5,0.5,10.33,1.25,11.33,1.25,standing
16500,46.5,0.5,8.25,1.3,15.25,0.83,standing
