# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,45.0,0.0,12.5,0.87,14.5,0.5,standing
250,45.0,0.0,13.0,0.0,14.0,1.0,standing
500,45.0,0.0,12.0,0.0,13.5,0.87,standing
750,45.0,0.0,13.33,0.47,12.5,0.5,standing
1000,45.0,0.0,12.25,0.43,12.75,0.83,standing
1250,45.0,0.0,12.33,0.47,12.5,0.5,standing
1500,45.0,0.0,12.75,0.43,12.5,0.5,standing
1750,45.0,0.0,13.25,0.43,12.5,0.87,standing
2000,45.0,0.0,12.0,0.0,12.5,0.5,standing
2250,45.0,0.0,12.25,0.43,13.0,1.0,standing
2500,45.0,0.0,12.5,0.5,13.5,1.5,standing
2750,45.0,0.0,10.75,1.09,12.5,0.5,standing
3000,45.0,0.0,9.67,0.94,12.67,0.94,standing
3250,45.0,0.0,11.25,0.43,13.67,0.47,standing
3500,45.0,0.0,11.75,0.43,12.75,0.83,standing
3750,45.0,0.0,12.67,0.94,13.5,1.12,standing
4000,45.0,0.0,15.0,0.0,14.5,0.5,standing
4250,45.0,0.0,14.5,0.5,14.75,0.43,standing
4500,45.0,0.0,13.0,0.71,14.5,0.5,standing
4750,45.0,0.0,12.0,0.0,14.5,0.5,standing
5000,45.0,0.0,11.75,0.43,12.5,0.87,standing
5250,45.0,0.0,12.0,0.0,12.25,0.83,standing
5500,45.0,0.0,11.5,0.5,12.0,0.0,standing
5750,45.0,0.0,11.67,0.47,12.0,0.0,standing
6000,45.0,0.0,11.75,0.43,12.0,0.0,standing
6250,45.0,0.0,12.0,0.0,12.0,0.0,standing
6500,45.0,0.0,12.0,0.0,12.0,0.0,standing
6750,45.0,0.0,12.0,0.0,12.33,0.47,standing
7000,45.0,0.0,12.5,0.5,12.4,0.49,standing
7250,44.67,0.47,13.0,0.0,13.67,1.25,standing
7500,44.5,0.5,13.0,0.71,14.25,0.83,standing
7750,44.33,0.47,12.0,0.0,14.75,0.43,standing
8000,44.5,0.5,12.0,0.0,14.0,1.0,standing
8250,44.75,0.43,12.0,0.0,14.25,0.83,standing
8500,44.75,0.43,12.0,0.0,14.0,0.71,standing
8750,45.0,0.0,12.0,0.0,14.0,1.0,standing
9000,45.0,0.0,12.0,0.0,13.75,0.83,standing
9250,45.0,0.0,12.0,0.0,15.0,0.0,standing
9500,45.0,0.0,11.0,0.0,14.33,0.47,standing
9750,45.0,0.0,11.5,0.5,14.25,0.83,standing
10000,45.0,0.0,11.67,0.47,15.0,0.0,standing
10250,45.0,0.0,10.75,0.83,15.25,0.43,standing
10500,45.0,0.0,10.0,0.0,15.0,0.0,standing
10750,45.0,0.0,9.67,0.47,15.5,0.5,standing
11000,45.0,0.0,9.67,0.47,15.75,0.83,standing
11250,44.75,0.43,11.75,0.43,16.5,1.12,standing
11500,45.0,0.0,12.0,0.0,17.5,0.5,standing
11750,44.5,0.5,12.0,0.0,16.5,0.5,standing
12000,44.5,0.5,12.0,0.0,16.25,0.83,standing
