# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
0,39.5,0.5,9.0,0.0,18.0,0.0,standing
250,39.25,0.43,11.0,1.0,17.5,0.5,standing
500,39.25,0.43,12.0,0.0,16.5,0.5,standing
750,39.0,0.0,11.0,0.71,16.75,0.83,standing
1000,39.0,0.0,11.75,0.43,18.0,0.0,standing
1250,39.0,0.0,10.0,0.82,17.0,0.82,standing
1500,39.0,0.0,9.33,0.47,16.67,0.47,standing
1750,39.0,0.0,9.67,0.94,16.5,0.5,standing
2000,39.0,0.0,11.0,1.22,16.33,0.94,standing
2250,39.0,0.0,10.25,0.43,16.25,0.83,standing
2500,39.5,0.5,7.25,0.83,17.0,1.22,standing
2750,39.33,0.47,7.0,0.0,17.75,0.43,standing
3000,39.5,0.5,8.5,0.5,17.25,0.83,standing
3250,39.25,0.43,10.0,0.71,16.75,0.43,standing
3500,39.25,0.43,11.75,0.43,16.5,0.5,standing
3750,39.5,0.5,12.0,0.0,17.0,1.0,standing
4000,39.5,0.5,12.25,0.43,17.0,0.71,standing
4250,39.5,0.5,13.0,0.0,17.5,0.5,standing
4500,39.25,0.43,13.75,0.43,17.0,0.71,standing
4750,39.25,0.43,14.0,0.0,17.5,0.5,standing
5000,39.5,0.5,13.0,1.0,17.0,0.71,standing
5250,39.5,0.5,12.25,0.43,16.5,1.12,standing
5500,39.5,0.5,12.0,0.0,15.75,0.43,standing
5750,39.5,0.5,10.5,1.12,15.75,0.83,standing
6000,39.5,0.5,11.0,1.22,15.75,0.83,standing
6250,39.5,0.5,12.0,0.0,16.75,0.83,standing
6500,39.5,0.5,12.0,0.0,16.33,0.47,standing
6750,39.5,0.5,11.0,1.0,15.75,0.43,standing
7000,39.5,0.5,9.25,0.43,16.0,1.0,standing
7250,39.67,0.47,9.0,0.0,16.33,0.94,standing
7500,39.5,0.5,7.75,0.83,16.25,0.83,standing
7750,39.5,0.5,7.5,0.5,16.25,0.83,standing
8000,39.5,0.5,5.25,0.83,16.0,1.0,standing
8250,39.33,0.47,3.0,0.0,15.75,0.83,standing
8500,39.67,0.47,2.0,0.0,16.0,1.0,standing
8750,39.5,0.5,3.25,1.09,16.5,1.12,standing
9000,39.5,0.5,8.67,0.47,16.75,0.43,standing
9250,39.5,0.5,9.0,0.0,16.5,0.5,standing
9500,39.33,0.47,9.0,0.0,15.75,0.43,standing
9750,39.5,0.5,9.5,0.87,15.0,0.0,standing
10000,39.5,0.5,12.0,0.71,16.25,0.83,standing
10250,39.5,0.5,11.67,0.47,16.0,0.82,standing
10500,39.5,0.5,12.0,0.0,16.75,0.83,standing
10750,39.5,0.5,12.0,0.0,16.0,1.0,standing
11000,39.67,0.47,12.0,0.0,16.33,0.47,standing
11250,39.5,0.5,12.25,0.43,16.5,1.12,standing
11500,39.5,0.5,12.25,0.43,16.25,0.83,standing
11750,39.5,0.5,12.0,0.0,16.5,0.87,standing
12000,39.33,0.47,12.0,0.0,15.75,0.83,standing
12250,39.5,0.5,10.5,0.5,16.25,0.83,standing
12500,39.75,0.83,10.0,0.0,16.75,0.43,standing
12750,39.75,0.83,9.25,0.43,16.5,0.5,standing
13000,39.5,0.5,9.75,0.43,16.0,0.71,standing
13250,39.5,0.5,9.5,0.87,16.0,1.0,standing
13500,39.75,0.83,9.0,0.0,16.25,0.83,standing
13750,40.0,1.0,9.5,0.5,16.5,0.5,standing
14000,39.5,0.5,11.0,0.0,16.75,0.83,standing
14250,39.5,0.5,12.0,0.0,16.67,0.94,standing
14500,39.67,0.47,12.0,0.0,17.67,0.47,standing
14750,39.67,0.47,14.0,0.0,18.0,0.0,standing
15000,39.5,0.5,15.0,0.0,17.75,0.43,standing
15250,39.33,0.47,15.0,0.0,18.5,0.5,standing
